id,feat,price,choice,brand,income
1158,No,2.8000002,Yes,Yoplait,32.5
1159,No,8.6000004,Yes,Dannon,101.25
1159,No,5,No,Hiland,101.25
1159,No,7.5999999,No,Weight,101.25
1159,Yes,8.2999992,No,Yoplait,101.25
1160,No,8.6000004,No,Dannon,81.5
1160,No,5.4000001,No,Hiland,81.5
1160,No,7.9000006,No,Weight,81.5
1160,Yes,10.8,Yes,Yoplait,81.5
1161,No,8.6000004,No,Dannon,103.5
1161,No,5.4000001,No,Hiland,103.5
1161,No,7.9000006,No,Weight,103.5
1161,Yes,8.2999992,Yes,Yoplait,103.5
1162,No,8.6000004,No,Dannon,73
1162,No,5.4000001,No,Hiland,73
1162,No,7.9000006,No,Weight,73
1162,Yes,8.2999992,Yes,Yoplait,73
1163,No,8.6000004,No,Dannon,84.5
1163,No,5.4000001,No,Hiland,84.5
1163,No,7.9000006,No,Weight,84.5
1163,No,8.2999992,Yes,Yoplait,84.5
1164,No,6.3000002,Yes,Dannon,39.25
1164,No,5.4000001,No,Hiland,39.25
1164,No,8.6000004,No,Weight,39.25
1164,No,12.2,No,Yoplait,39.25
1165,No,6.3000002,Yes,Dannon,49
1165,No,5.4000001,No,Hiland,49
1165,No,8.6000004,No,Weight,49
1165,No,12.2,No,Yoplait,49
1166,No,8.6000004,No,Dannon,79.5
1166,No,6.0999999,No,Hiland,79.5
1166,Yes,6.3000002,No,Weight,79.5
1166,No,11.5,Yes,Yoplait,79.5
1167,No,8.6000004,No,Dannon,106.25
1167,No,6.0999999,No,Hiland,106.25
1167,Yes,6.3000002,No,Weight,106.25
1167,No,11.5,Yes,Yoplait,106.25
1168,No,5,No,Dannon,31.25
1168,No,6.0999999,No,Hiland,31.25
1168,Yes,6.3000002,No,Weight,31.25
1168,No,3.3,Yes,Yoplait,31.25
1169,No,6.3000002,No,Dannon,35.25
1169,No,6.0999999,No,Hiland,35.25
1169,No,6.3000002,No,Weight,35.25
1169,No,4.1999998,Yes,Yoplait,35.25
1170,No,6.3000002,Yes,Dannon,38.5
1170,No,6.0999999,No,Hiland,38.5
1170,No,6.3000002,No,Weight,38.5
1170,No,11.5,No,Yoplait,38.5
1171,No,6.3000002,No,Dannon,88.5
1171,No,6.0999999,No,Hiland,88.5
1171,No,6.3000002,No,Weight,88.5
1171,No,5.5,Yes,Yoplait,88.5
1172,No,8.6000004,No,Dannon,77.25
1172,No,6.0999999,No,Hiland,77.25
1172,No,6.3000002,No,Weight,77.25
1172,No,8.2999992,Yes,Yoplait,77.25
1173,No,8.1000004,No,Dannon,81
1173,No,6.5999999,No,Hiland,81
1173,No,7.9000006,No,Weight,81
1173,No,11.7,Yes,Yoplait,81
1174,Yes,7.8000002,No,Dannon,94.25
1174,No,6.5999999,No,Hiland,94.25
1174,No,7.9000006,No,Weight,94.25
1174,No,11.7,Yes,Yoplait,94.25
1175,No,8.1000004,No,Dannon,91.25
1175,No,5.2000003,No,Hiland,91.25
1175,No,7.9000006,No,Weight,91.25
1175,No,11.7,Yes,Yoplait,91.25
1176,No,8.1000004,No,Dannon,71
1176,No,6.5999999,No,Hiland,71
1176,No,7.9000006,No,Weight,71
1176,No,11,Yes,Yoplait,71
1177,Yes,2.4000001,Yes,Dannon,36.5
1177,No,4.9000001,No,Hiland,36.5
1177,No,7.9000006,No,Weight,36.5
1177,No,10.3,No,Yoplait,36.5
1178,Yes,2.4000001,Yes,Dannon,49.5
1178,No,4.9000001,No,Hiland,49.5
1178,No,7.9000006,No,Weight,49.5
1178,No,10.3,No,Yoplait,49.5
1179,No,8.1000004,No,Dannon,41.5
1179,No,6.5999999,No,Hiland,41.5
1179,No,7.9000006,No,Weight,41.5
1179,No,4,Yes,Yoplait,41.5
1180,No,8.1000004,No,Dannon,37.25
1180,No,6.5999999,No,Hiland,37.25
1180,No,7.9000006,No,Weight,37.25
1180,No,4,Yes,Yoplait,37.25
1181,No,8.6000004,No,Dannon,34.25
1181,No,5.4000001,No,Hiland,34.25
1181,No,7.9000006,No,Weight,34.25
1181,Yes,4.1999998,Yes,Yoplait,34.25
1182,No,8.6000004,No,Dannon,30.75
1182,No,2.5,Yes,Hiland,30.75
1182,No,7.9000006,No,Weight,30.75
1182,Yes,10.8,No,Yoplait,30.75
1183,No,7.4000001,No,Dannon,79.5
1183,No,5,No,Hiland,79.5
1183,No,8.6000004,No,Weight,79.5
1183,No,10.3,Yes,Yoplait,79.5
1184,No,7.4000001,No,Dannon,61
1184,No,5,No,Hiland,61
1184,No,8.6000004,No,Weight,61
1184,No,11.2,Yes,Yoplait,61
1185,No,7.4000001,No,Dannon,94.75
1185,No,5,No,Hiland,94.75
1185,No,8.6000004,No,Weight,94.75
1185,No,11.2,Yes,Yoplait,94.75
1186,No,8.1000004,Yes,Dannon,49.5
1186,No,6.4000001,No,Hiland,49.5
1186,No,8.1000004,No,Weight,49.5
1186,No,10.3,No,Yoplait,49.5
1187,No,8.1000004,Yes,Dannon,52
1187,No,6.4000001,No,Hiland,52
1187,No,8.1000004,No,Weight,52
1187,No,10.3,No,Yoplait,52
1188,No,8.1000004,Yes,Dannon,80.75
1188,No,6.4000001,No,Hiland,80.75
1188,No,8.1000004,No,Weight,80.75
1188,No,10.3,No,Yoplait,80.75
1189,No,8.1000004,Yes,Dannon,64.25
1189,No,6.4000001,No,Hiland,64.25
1189,No,8.1000004,No,Weight,64.25
1189,No,10.3,No,Yoplait,64.25
1190,No,8.1000004,No,Dannon,99.5
1190,No,5,No,Hiland,99.5
1190,No,7.9000006,No,Weight,99.5
1190,No,10.8,Yes,Yoplait,99.5
1191,No,8.1000004,No,Dannon,74.25
1191,No,5,No,Hiland,74.25
1191,No,7.9000006,No,Weight,74.25
1191,No,10.8,Yes,Yoplait,74.25
1192,No,8.1000004,No,Dannon,63
1192,No,5,No,Hiland,63
1192,No,7.9000006,No,Weight,63
1192,No,10.8,Yes,Yoplait,63
1193,No,8.1000004,No,Dannon,74.75
1193,No,5,No,Hiland,74.75
1193,No,7.9000006,No,Weight,74.75
1193,No,10.8,Yes,Yoplait,74.75
1194,No,8.1000004,Yes,Dannon,29.75
1194,No,5,No,Hiland,29.75
1194,No,8,No,Weight,29.75
1194,No,11.6,No,Yoplait,29.75
1195,No,8.1000004,Yes,Dannon,44.25
1195,No,5,No,Hiland,44.25
1195,No,8,No,Weight,44.25
1195,No,11.6,No,Yoplait,44.25
1196,No,8,No,Dannon,60
1196,No,5,No,Hiland,60
1196,No,8,No,Weight,60
1196,No,10.8,Yes,Yoplait,60
1197,No,8.1000004,Yes,Dannon,27.25
1197,No,5,No,Hiland,27.25
1197,No,8,No,Weight,27.25
1197,No,11.6,No,Yoplait,27.25
1198,No,9.7999992,No,Dannon,87
1198,No,6.5999999,No,Hiland,87
1198,No,7.9000006,No,Weight,87
1198,No,10.3,Yes,Yoplait,87
1199,No,9.7999992,No,Dannon,79
1199,No,6.5999999,No,Hiland,79
1199,No,7.9000006,No,Weight,79
1199,No,10.3,Yes,Yoplait,79
1200,No,9.7999992,No,Dannon,77
1200,No,6.5999999,No,Hiland,77
1200,No,7.9000006,No,Weight,77
1200,No,10.3,Yes,Yoplait,77
1201,No,9.7999992,No,Dannon,86.75
1201,No,6.5999999,No,Hiland,86.75
1201,No,7.9000006,No,Weight,86.75
1201,No,10.3,Yes,Yoplait,86.75
1202,No,8.1000004,Yes,Dannon,15.75
1202,No,6.5999999,No,Hiland,15.75
1202,No,7.9000006,No,Weight,15.75
1202,No,12.5,No,Yoplait,15.75
1203,No,8.1000004,Yes,Dannon,32.25
1203,No,6.5999999,No,Hiland,32.25
1203,No,7.9000006,No,Weight,32.25
1203,No,12.5,No,Yoplait,32.25
1204,No,8.1000004,Yes,Dannon,44.5
1204,No,6.5999999,No,Hiland,44.5
1204,No,7.9000006,No,Weight,44.5
1204,No,12.5,No,Yoplait,44.5
1205,No,9.7999992,No,Dannon,89.75
1205,No,6.5999999,No,Hiland,89.75
1205,No,7.9000006,No,Weight,89.75
1205,No,10.3,Yes,Yoplait,89.75
1206,No,9.7999992,No,Dannon,85
1206,No,6.5999999,No,Hiland,85
1206,No,7.9000006,No,Weight,85
1206,No,10.3,Yes,Yoplait,85
1207,No,8.1000004,No,Dannon,45
1207,No,5,No,Hiland,45
1207,No,7.9000006,No,Weight,45
1207,No,10.8,Yes,Yoplait,45
1208,No,8.1000004,No,Dannon,85
1208,No,5,No,Hiland,85
1208,No,7.9000006,No,Weight,85
1208,No,10.8,Yes,Yoplait,85
1209,No,8.1000004,No,Dannon,100.75
1209,No,5,No,Hiland,100.75
1209,No,7.9000006,No,Weight,100.75
1209,No,10.8,Yes,Yoplait,100.75
1210,No,9.7999992,No,Dannon,29
1210,No,6.5999999,No,Hiland,29
1210,No,7.9000006,No,Weight,29
1210,No,0.30000001,Yes,Yoplait,29
1211,No,9.7999992,No,Dannon,85.75
1211,No,6.5999999,No,Hiland,85.75
1211,No,7.9000006,No,Weight,85.75
1211,No,10.3,Yes,Yoplait,85.75
1212,No,9.7999992,No,Dannon,96.75
1212,No,4.9000001,No,Hiland,96.75
1212,No,7.9000006,No,Weight,96.75
1212,No,12.5,Yes,Yoplait,96.75
1213,No,9.7999992,No,Dannon,80.5
1213,No,4.9000001,No,Hiland,80.5
1213,No,7.9000006,No,Weight,80.5
1213,No,12.5,Yes,Yoplait,80.5
1214,No,9.7999992,No,Dannon,86
1214,No,4.9000001,No,Hiland,86
1214,No,7.9000006,No,Weight,86
1214,No,12.5,Yes,Yoplait,86
1215,No,9.7999992,No,Dannon,19.25
1215,No,4.9000001,No,Hiland,19.25
1215,No,7.9000006,No,Weight,19.25
1215,No,0.30000001,Yes,Yoplait,19.25
1216,No,9.7999992,No,Dannon,68.75
1216,No,4.9000001,No,Hiland,68.75
1216,No,7.9000006,No,Weight,68.75
1216,No,9.1999998,Yes,Yoplait,68.75
1217,No,8.1000004,No,Dannon,90.75
1217,No,6.0999999,No,Hiland,90.75
1217,No,8.6000004,No,Weight,90.75
1217,No,10.8,Yes,Yoplait,90.75
1218,Yes,8.6000004,No,Dannon,71.5
1218,No,5,No,Hiland,71.5
1218,No,8.6000004,Yes,Weight,71.5
1218,No,10.8,No,Yoplait,71.5
1219,No,6.0999999,No,Dannon,73
1219,No,5,No,Hiland,73
1219,No,7.9000006,Yes,Weight,73
1219,No,10.8,No,Yoplait,73
1220,No,8.1000004,No,Dannon,51
1220,No,5,No,Hiland,51
1220,No,7.9000006,No,Weight,51
1220,No,5.6000004,Yes,Yoplait,51
1221,No,8.6000004,No,Dannon,34.75
1221,Yes,2.5,Yes,Hiland,34.75
1221,No,7.9000006,No,Weight,34.75
1221,No,13.2,No,Yoplait,34.75
1222,No,8.6000004,No,Dannon,33.75
1222,Yes,2.5,Yes,Hiland,33.75
1222,No,7.9000006,No,Weight,33.75
1222,No,13.2,No,Yoplait,33.75
1223,No,8.6000004,Yes,Dannon,64.5
1223,Yes,2.5,No,Hiland,64.5
1223,No,7.9000006,No,Weight,64.5
1223,No,10.8,No,Yoplait,64.5
1224,No,8.6000004,Yes,Dannon,76
1224,Yes,2.5,No,Hiland,76
1224,No,7.9000006,No,Weight,76
1224,No,10.8,No,Yoplait,76
1225,No,2.4000001,Yes,Dannon,25.25
1225,No,5.4000001,No,Hiland,25.25
1225,No,8.6000004,No,Weight,25.25
1225,Yes,8.2999992,No,Yoplait,25.25
1226,No,8.6000004,Yes,Dannon,71
1226,No,5.4000001,No,Hiland,71
1226,No,8.6000004,No,Weight,71
1226,Yes,8.2999992,No,Yoplait,71
1227,No,9.7999992,No,Dannon,28.5
1227,No,4.9000001,No,Hiland,28.5
1227,No,7.9000006,No,Weight,28.5
1227,No,3.7,Yes,Yoplait,28.5
1228,Yes,6.0999999,Yes,Dannon,16.5
1228,No,4.9000001,No,Hiland,16.5
1228,No,7.9000006,No,Weight,16.5
1228,No,10.3,No,Yoplait,16.5
1229,No,9.7999992,No,Dannon,81.5
1229,No,4.9000001,No,Hiland,81.5
1229,No,7.9000006,No,Weight,81.5
1229,No,10.3,Yes,Yoplait,81.5
1230,No,4.9000001,Yes,Dannon,45.5
1230,No,4.3000002,No,Hiland,45.5
1230,No,7.9000006,No,Weight,45.5
1230,No,10.8,No,Yoplait,45.5
1231,No,4.9000001,Yes,Dannon,38
1231,No,4.3000002,No,Hiland,38
1231,No,7.9000006,No,Weight,38
1231,No,10.8,No,Yoplait,38
1232,Yes,8.6000004,Yes,Dannon,70.25
1232,No,6.0999999,No,Hiland,70.25
1232,No,7.9000006,No,Weight,70.25
1232,No,11.5,No,Yoplait,70.25
1233,Yes,6.3000002,Yes,Dannon,37.75
1233,No,6.0999999,No,Hiland,37.75
1233,No,7.9000006,No,Weight,37.75
1233,No,11.5,No,Yoplait,37.75
1234,No,6.3000002,Yes,Dannon,40.75
1234,No,6.0999999,No,Hiland,40.75
1234,No,6.3000002,No,Weight,40.75
1234,No,11.5,No,Yoplait,40.75
1235,No,7.4000001,Yes,Dannon,39
1235,No,6.0999999,No,Hiland,39
1235,No,8.1000004,No,Weight,39
1235,No,12.5,No,Yoplait,39
1236,No,7.4000001,Yes,Dannon,38.25
1236,No,6.0999999,No,Hiland,38.25
1236,No,8.1000004,No,Weight,38.25
1236,No,12.5,No,Yoplait,38.25
1237,No,7.4000001,Yes,Dannon,38.75
1237,No,6.0999999,No,Hiland,38.75
1237,No,8.1000004,No,Weight,38.75
1237,No,12.5,No,Yoplait,38.75
1238,No,7.4000001,Yes,Dannon,40.75
1238,No,6.0999999,No,Hiland,40.75
1238,No,8.1000004,No,Weight,40.75
1238,No,12.5,No,Yoplait,40.75
1239,No,8.1000004,Yes,Dannon,60.5
1239,No,6.5999999,No,Hiland,60.5
1239,No,7.9000006,No,Weight,60.5
1239,No,10.3,No,Yoplait,60.5
1240,No,8.1000004,Yes,Dannon,76
1240,No,6.5999999,No,Hiland,76
1240,No,7.9000006,No,Weight,76
1240,No,10.3,No,Yoplait,76
1241,No,8.1000004,Yes,Dannon,33.75
1241,No,6.5999999,No,Hiland,33.75
1241,No,7.9000006,No,Weight,33.75
1241,No,10.3,No,Yoplait,33.75
1242,No,8.1000004,Yes,Dannon,76.25
1242,No,6.5999999,No,Hiland,76.25
1242,No,7.9000006,No,Weight,76.25
1242,No,10.3,No,Yoplait,76.25
1243,No,8.1000004,Yes,Dannon,78.5
1243,No,6.0999999,No,Hiland,78.5
1243,No,8.5,No,Weight,78.5
1243,No,10.8,No,Yoplait,78.5
1244,No,8.1000004,Yes,Dannon,58.75
1244,No,4.9000001,No,Hiland,58.75
1244,No,7.9000006,No,Weight,58.75
1244,No,10.3,No,Yoplait,58.75
1245,No,8.1000004,Yes,Dannon,58.75
1245,No,4.9000001,No,Hiland,58.75
1245,No,7.9000006,No,Weight,58.75
1245,No,10.3,No,Yoplait,58.75
1246,No,8.1000004,Yes,Dannon,45.75
1246,No,4.9000001,No,Hiland,45.75
1246,No,7.9000006,No,Weight,45.75
1246,No,10.3,No,Yoplait,45.75
1247,No,8.1000004,Yes,Dannon,66.5
1247,No,4.9000001,No,Hiland,66.5
1247,No,7.9000006,No,Weight,66.5
1247,No,10.3,No,Yoplait,66.5
1248,No,8.1000004,Yes,Dannon,62.25
1248,No,4.9000001,No,Hiland,62.25
1248,No,7.9000006,No,Weight,62.25
1248,No,10.3,No,Yoplait,62.25
1249,Yes,6.0999999,Yes,Dannon,35
1249,No,4.9000001,No,Hiland,35
1249,No,7.9000006,No,Weight,35
1249,No,10.3,No,Yoplait,35
1250,No,8.1000004,No,Dannon,74.75
1250,No,5,No,Hiland,74.75
1250,No,8.1000004,No,Weight,74.75
1250,No,10.8,Yes,Yoplait,74.75
1251,No,8.1000004,Yes,Dannon,72.5
1251,No,5,No,Hiland,72.5
1251,No,9.0999994,No,Weight,72.5
1251,No,11.3,No,Yoplait,72.5
1252,No,8.1000004,Yes,Dannon,56.25
1252,No,5,No,Hiland,56.25
1252,No,9.0999994,No,Weight,56.25
1252,No,11.3,No,Yoplait,56.25
1253,No,8.1000004,Yes,Dannon,53.25
1253,No,5,No,Hiland,53.25
1253,No,9.0999994,No,Weight,53.25
1253,No,11.3,No,Yoplait,53.25
1254,No,8.1000004,Yes,Dannon,45.75
1254,No,4.9000001,No,Hiland,45.75
1254,No,7.9000006,No,Weight,45.75
1254,No,11.5,No,Yoplait,45.75
1255,No,8.1000004,Yes,Dannon,46.25
1255,No,4.9000001,No,Hiland,46.25
1255,No,7.9000006,No,Weight,46.25
1255,No,11.5,No,Yoplait,46.25
1256,No,8.1000004,Yes,Dannon,54.5
1256,No,4.9000001,No,Hiland,54.5
1256,No,7.9000006,No,Weight,54.5
1256,No,11.5,No,Yoplait,54.5
1257,No,8.1000004,Yes,Dannon,52.75
1257,No,4.9000001,No,Hiland,52.75
1257,No,7.9000006,No,Weight,52.75
1257,No,11.5,No,Yoplait,52.75
1258,No,8.1000004,Yes,Dannon,36
1258,Yes,3.3,No,Hiland,36
1258,No,7.9000006,No,Weight,36
1258,No,11.5,No,Yoplait,36
1259,No,3.5999999,Yes,Dannon,31.25
1259,No,5.4000001,No,Hiland,31.25
1259,No,7.9000006,No,Weight,31.25
1259,No,10.8,No,Yoplait,31.25
1260,No,8.6000004,Yes,Dannon,50.5
1260,No,5.4000001,No,Hiland,50.5
1260,No,7.9000006,No,Weight,50.5
1260,No,10.8,No,Yoplait,50.5
1261,No,8.6000004,Yes,Dannon,31.5
1261,Yes,2.5,No,Hiland,31.5
1261,No,7.9000006,No,Weight,31.5
1261,No,13.2,No,Yoplait,31.5
1262,No,8.6000004,Yes,Dannon,69.75
1262,No,5.4000001,No,Hiland,69.75
1262,No,7.9000006,No,Weight,69.75
1262,Yes,10.8,No,Yoplait,69.75
1263,No,8.6000004,Yes,Dannon,53.25
1263,No,5.4000001,No,Hiland,53.25
1263,No,7.9000006,No,Weight,53.25
1263,No,11.5,No,Yoplait,53.25
1264,No,8.6000004,Yes,Dannon,66.25
1264,No,5.4000001,No,Hiland,66.25
1264,No,7.9000006,No,Weight,66.25
1264,No,11.5,No,Yoplait,66.25
1265,No,8.6000004,Yes,Dannon,37.25
1265,No,5.4000001,No,Hiland,37.25
1265,No,7.9000006,No,Weight,37.25
1265,No,11.5,No,Yoplait,37.25
1266,No,8.6000004,Yes,Dannon,38
1266,No,5.4000001,No,Hiland,38
1266,No,7.9000006,No,Weight,38
1266,No,11.5,No,Yoplait,38
1267,No,8.6000004,Yes,Dannon,60.75
1267,No,5.4000001,No,Hiland,60.75
1267,No,7.9000006,No,Weight,60.75
1267,No,12.2,No,Yoplait,60.75
1268,No,8.6000004,Yes,Dannon,62.5
1268,No,5.4000001,No,Hiland,62.5
1268,No,7.9000006,No,Weight,62.5
1268,No,12.2,No,Yoplait,62.5
1269,No,8.6000004,Yes,Dannon,50.25
1269,No,5.4000001,No,Hiland,50.25
1269,No,7.9000006,No,Weight,50.25
1269,No,12.2,No,Yoplait,50.25
1270,No,8.6000004,Yes,Dannon,116.75
1270,No,5.4000001,No,Hiland,116.75
1270,No,8.6000004,No,Weight,116.75
1270,Yes,8.2999992,No,Yoplait,116.75
1271,No,8.6000004,Yes,Dannon,55.5
1271,No,5.4000001,No,Hiland,55.5
1271,No,8.6000004,No,Weight,55.5
1271,No,12.2,No,Yoplait,55.5
1272,No,8.6000004,Yes,Dannon,73.25
1272,No,6.0999999,No,Hiland,73.25
1272,Yes,6.3000002,No,Weight,73.25
1272,No,11.5,No,Yoplait,73.25
1273,No,8.6000004,Yes,Dannon,65.75
1273,No,6.0999999,No,Hiland,65.75
1273,Yes,6.3000002,No,Weight,65.75
1273,No,11.5,No,Yoplait,65.75
1274,No,8.6000004,Yes,Dannon,59.25
1274,No,6.0999999,No,Hiland,59.25
1274,Yes,6.3000002,No,Weight,59.25
1274,No,11.5,No,Yoplait,59.25
1275,No,8.6000004,Yes,Dannon,76.75
1275,No,6.0999999,No,Hiland,76.75
1275,No,6.3000002,No,Weight,76.75
1275,No,8.2999992,No,Yoplait,76.75
1276,No,8.6000004,Yes,Dannon,46.75
1276,No,5,No,Hiland,46.75
1276,No,8.6000004,No,Weight,46.75
1276,No,12.2,No,Yoplait,46.75
1277,No,8.6000004,Yes,Dannon,52
1277,No,5,No,Hiland,52
1277,No,8.6000004,No,Weight,52
1277,No,12.2,No,Yoplait,52
1278,No,8.6000004,Yes,Dannon,51.25
1278,No,5,No,Hiland,51.25
1278,No,8.6000004,No,Weight,51.25
1278,No,12.2,No,Yoplait,51.25
1279,No,8.6000004,Yes,Dannon,68.25
1279,No,5,No,Hiland,68.25
1279,No,8.6000004,No,Weight,68.25
1279,No,12.2,No,Yoplait,68.25
1280,No,8.6000004,Yes,Dannon,73.25
1280,No,6.0999999,No,Hiland,73.25
1280,Yes,6.3000002,No,Weight,73.25
1280,No,4.1999998,No,Yoplait,73.25
1281,No,8.6000004,Yes,Dannon,90
1281,No,6.0999999,No,Hiland,90
1281,Yes,6.3000002,No,Weight,90
1281,No,4.1999998,No,Yoplait,90
1282,No,8.6000004,Yes,Dannon,112
1282,No,6.0999999,No,Hiland,112
1282,Yes,6.3000002,No,Weight,112
1282,No,4.1999998,No,Yoplait,112
1283,No,8.1000004,Yes,Dannon,40.5
1283,No,5,No,Hiland,40.5
1283,No,8.8000002,No,Weight,40.5
1283,No,11.4,No,Yoplait,40.5
1284,No,8.6000004,Yes,Dannon,61
1284,No,5,No,Hiland,61
1284,No,8.9000006,No,Weight,61
1284,No,11.6,No,Yoplait,61
1285,No,8.6000004,Yes,Dannon,61
1285,No,5,No,Hiland,61
1285,No,8.6000004,No,Weight,61
1285,No,11.9,No,Yoplait,61
1286,No,8.6000004,Yes,Dannon,61.25
1286,No,5,No,Hiland,61.25
1286,No,8.6000004,No,Weight,61.25
1286,No,12.2,No,Yoplait,61.25
1287,No,8.6000004,Yes,Dannon,54
1287,No,5,No,Hiland,54
1287,No,8.6000004,No,Weight,54
1287,No,12.2,No,Yoplait,54
1288,No,8.6000004,Yes,Dannon,34.25
1288,No,5,No,Hiland,34.25
1288,No,8.6000004,No,Weight,34.25
1288,No,12.2,No,Yoplait,34.25
1289,No,8.1000004,No,Dannon,32
1289,No,4.9000001,No,Hiland,32
1289,No,7.9000006,No,Weight,32
1289,No,5.2999997,Yes,Yoplait,32
1290,No,8.1000004,No,Dannon,38.75
1290,No,4.9000001,No,Hiland,38.75
1290,No,7.9000006,No,Weight,38.75
1290,No,5.2999997,Yes,Yoplait,38.75
1291,No,8.1000004,No,Dannon,26
1291,No,4.9000001,Yes,Hiland,26
1291,No,7.9000006,No,Weight,26
1291,No,10.3,No,Yoplait,26
1292,No,8.1000004,No,Dannon,38.5
1292,No,4.9000001,No,Hiland,38.5
1292,No,7.9000006,Yes,Weight,38.5
1292,No,11.5,No,Yoplait,38.5
1293,No,8.1000004,No,Dannon,22.75
1293,No,4.9000001,No,Hiland,22.75
1293,No,7.9000006,Yes,Weight,22.75
1293,No,11.5,No,Yoplait,22.75
1294,No,8.1000004,Yes,Dannon,35
1294,No,4.9000001,No,Hiland,35
1294,No,7.9000006,No,Weight,35
1294,No,11.5,No,Yoplait,35
1295,No,8.1000004,No,Dannon,43.5
1295,No,4.9000001,No,Hiland,43.5
1295,No,7.9000006,Yes,Weight,43.5
1295,No,11.5,No,Yoplait,43.5
1296,No,8.1000004,No,Dannon,27.75
1296,No,4.9000001,No,Hiland,27.75
1296,No,7.9000006,Yes,Weight,27.75
1296,No,11.5,No,Yoplait,27.75
1297,No,8.1000004,No,Dannon,41.75
1297,No,4.9000001,No,Hiland,41.75
1297,No,7.9000006,Yes,Weight,41.75
1297,No,11.5,No,Yoplait,41.75
1298,No,8.1000004,No,Dannon,19.5
1298,No,4.9000001,No,Hiland,19.5
1298,No,7.9000006,Yes,Weight,19.5
1298,No,11.5,No,Yoplait,19.5
1299,No,8.1000004,No,Dannon,106.75
1299,No,4.9000001,No,Hiland,106.75
1299,No,7.9000006,No,Weight,106.75
1299,No,8.2999992,Yes,Yoplait,106.75
1300,No,8.1000004,No,Dannon,91.75
1300,No,4.9000001,No,Hiland,91.75
1300,No,7.9000006,No,Weight,91.75
1300,No,8.2999992,Yes,Yoplait,91.75
1301,No,8.1000004,No,Dannon,66
1301,No,4.9000001,No,Hiland,66
1301,No,7.9000006,No,Weight,66
1301,No,8.2999992,Yes,Yoplait,66
1302,No,8.1000004,No,Dannon,24.75
1302,No,4.9000001,No,Hiland,24.75
1302,No,7.9000006,Yes,Weight,24.75
1302,No,11.5,No,Yoplait,24.75
1303,No,8.1000004,No,Dannon,33.5
1303,No,4.9000001,No,Hiland,33.5
1303,No,7.9000006,Yes,Weight,33.5
1303,No,11.5,No,Yoplait,33.5
1304,No,8.1000004,No,Dannon,41.25
1304,No,4.9000001,No,Hiland,41.25
1304,No,7.9000006,Yes,Weight,41.25
1304,No,11.5,No,Yoplait,41.25
1305,No,8.1000004,No,Dannon,46.75
1305,No,4.9000001,No,Hiland,46.75
1305,No,7.9000006,Yes,Weight,46.75
1305,No,11.5,No,Yoplait,46.75
1306,No,8.1000004,No,Dannon,35.25
1306,Yes,3.0999999,Yes,Hiland,35.25
1306,No,7.9000006,No,Weight,35.25
1306,No,11.5,No,Yoplait,35.25
1307,No,8.1000004,No,Dannon,41
1307,Yes,3.0999999,Yes,Hiland,41
1307,No,7.9000006,No,Weight,41
1307,No,11.5,No,Yoplait,41
1308,No,8.6000004,No,Dannon,64.25
1308,No,5.4000001,No,Hiland,64.25
1308,No,8.6000004,No,Weight,64.25
1308,Yes,8.2999992,Yes,Yoplait,64.25
1309,No,8.6000004,No,Dannon,60.75
1309,No,5.4000001,No,Hiland,60.75
1309,No,8.6000004,No,Weight,60.75
1309,Yes,8.2999992,Yes,Yoplait,60.75
1310,No,8.6000004,No,Dannon,53.5
1310,No,6.0999999,No,Hiland,53.5
1310,Yes,6.3000002,Yes,Weight,53.5
1310,No,11.5,No,Yoplait,53.5
1311,No,8.6000004,No,Dannon,42.75
1311,No,6.0999999,No,Hiland,42.75
1311,No,6.3000002,Yes,Weight,42.75
1311,No,11.5,No,Yoplait,42.75
1312,No,8.6000004,No,Dannon,39
1312,No,6.0999999,No,Hiland,39
1312,No,6.3000002,Yes,Weight,39
1312,No,11.5,No,Yoplait,39
1313,No,8.6000004,No,Dannon,34.25
1313,No,6.0999999,No,Hiland,34.25
1313,No,6.3000002,Yes,Weight,34.25
1313,No,11.5,No,Yoplait,34.25
1314,No,8.6000004,No,Dannon,26.75
1314,No,6.0999999,No,Hiland,26.75
1314,No,6.3000002,Yes,Weight,26.75
1314,No,11.5,No,Yoplait,26.75
1315,No,8.6000004,No,Dannon,44.5
1315,No,6.0999999,No,Hiland,44.5
1315,No,6.3000002,Yes,Weight,44.5
1315,No,11.5,No,Yoplait,44.5
1316,No,6.3000002,Yes,Dannon,21.5
1316,Yes,6.0999999,No,Hiland,21.5
1316,No,7.9000006,No,Weight,21.5
1316,No,11.5,No,Yoplait,21.5
1317,No,6.3000002,Yes,Dannon,36
1317,Yes,6.0999999,No,Hiland,36
1317,No,7.9000006,No,Weight,36
1317,No,11.5,No,Yoplait,36
1318,No,6.3000002,Yes,Dannon,36.75
1318,Yes,6.0999999,No,Hiland,36.75
1318,No,7.9000006,No,Weight,36.75
1318,No,11.5,No,Yoplait,36.75
1319,No,6.3000002,Yes,Dannon,27.25
1319,No,6.0999999,No,Hiland,27.25
1319,No,4.0999999,No,Weight,27.25
1319,No,11.5,No,Yoplait,27.25
1320,No,6.3000002,Yes,Dannon,39
1320,No,6.0999999,No,Hiland,39
1320,No,4.0999999,No,Weight,39
1320,No,11.5,No,Yoplait,39
1321,No,6.3000002,Yes,Dannon,43.5
1321,No,6.0999999,No,Hiland,43.5
