,id,feat,price,choice,brand,income
4695,1174,0,7.9,0,Weight,94.25
4696,1174,0,11.7,1,Yoplait,94.25
4701,1176,0,8.1,0,Dannon,71
4702,1176,0,6.6,0,Hiland,71
4703,1176,0,7.9,0,Weight,71
4704,1176,0,11,1,Yoplait,71
4709,1178,1,2.4,1,Dannon,49.5
4710,1178,0,4.9,0,Hiland,49.5
4711,1178,0,7.9,0,Weight,49.5
4712,1178,0,10.3,0,Yoplait,49.5
4713,1179,0,8.1,0,Dannon,41.5
4714,1179,0,6.6,0,Hiland,41.5
4715,1179,0,7.9,0,Weight,41.5
4716,1179,0,4,1,Yoplait,41.5
4717,1180,0,8.1,0,Dannon,37.25
4718,1180,0,6.6,0,Hiland,37.25
4719,1180,0,7.9,0,Weight,37.25
4720,1180,0,4,1,Yoplait,37.25
4721,1181,0,8.6,0,Dannon,34.25
4722,1181,0,5.4,0,Hiland,34.25
4723,1181,0,7.9,0,Weight,34.25
4724,1181,1,4.2,1,Yoplait,34.25
4725,1182,0,8.6,0,Dannon,30.75
4726,1182,0,2.5,1,Hiland,30.75
4727,1182,0,7.9,0,Weight,30.75
4728,1182,1,10.8,0,Yoplait,30.75
4729,1183,0,7.4,0,Dannon,79.5
4730,1183,0,5,0,Hiland,79.5
4731,1183,0,8.6,0,Weight,79.5
4732,1183,0,10.3,1,Yoplait,79.5
4737,1185,0,7.4,0,Dannon,94.75
4738,1185,0,5,0,Hiland,94.75
4739,1185,0,8.6,0,Weight,94.75
4740,1185,0,11.2,1,Yoplait,94.75
4745,1187,0,8.1,1,Dannon,52
4746,1187,0,6.4,0,Hiland,52
4747,1187,0,8.1,0,Weight,52
4748,1187,0,10.3,0,Yoplait,52
4749,1188,0,8.1,1,Dannon,80.75
4750,1188,0,6.4,0,Hiland,80.75
4751,1188,0,8.1,0,Weight,80.75
4752,1188,0,10.3,0,Yoplait,80.75
4753,1189,0,8.1,1,Dannon,64.25
4754,1189,0,6.4,0,Hiland,64.25
4755,1189,0,8.1,0,Weight,64.25
4756,1189,0,10.3,0,Yoplait,64.25
4757,1190,0,8.1,0,Dannon,99.5
4758,1190,0,5,0,Hiland,99.5
4759,1190,0,7.9,0,Weight,99.5
4760,1190,0,10.8,1,Yoplait,99.5
4761,1191,0,8.1,0,Dannon,74.25
4762,1191,0,5,0,Hiland,74.25
4763,1191,0,7.9,0,Weight,74.25
4764,1191,0,10.8,1,Yoplait,74.25
4765,1192,0,8.1,0,Dannon,63
4766,1192,0,5,0,Hiland,63
4767,1192,0,7.9,0,Weight,63
4768,1192,0,10.8,1,Yoplait,63
4773,1194,0,8.1,1,Dannon,29.75
4774,1194,0,5,0,Hiland,29.75
4775,1194,0,8,0,Weight,29.75
4776,1194,0,11.6,0,Yoplait,29.75
4781,1196,0,8,0,Dannon,60
4782,1196,0,5,0,Hiland,60
4783,1196,0,8,0,Weight,60
4784,1196,0,10.8,1,Yoplait,60
4785,1197,0,8.1,1,Dannon,27.25
4786,1197,0,5,0,Hiland,27.25
4787,1197,0,8,0,Weight,27.25
4788,1197,0,11.6,0,Yoplait,27.25
4793,1199,0,9.8,0,Dannon,79
4794,1199,0,6.6,0,Hiland,79
4795,1199,0,7.9,0,Weight,79
4796,1199,0,10.3,1,Yoplait,79
4801,1201,0,9.8,0,Dannon,86.75
4802,1201,0,6.6,0,Hiland,86.75
4803,1201,0,7.9,0,Weight,86.75
4804,1201,0,10.3,1,Yoplait,86.75
4805,1202,0,8.1,1,Dannon,15.75
4806,1202,0,6.6,0,Hiland,15.75
4807,1202,0,7.9,0,Weight,15.75
4808,1202,0,12.5,0,Yoplait,15.75
4813,1204,0,8.1,1,Dannon,44.5
4814,1204,0,6.6,0,Hiland,44.5
4815,1204,0,7.9,0,Weight,44.5
4816,1204,0,12.5,0,Yoplait,44.5
4817,1205,0,9.8,0,Dannon,89.75
4818,1205,0,6.6,0,Hiland,89.75
4819,1205,0,7.9,0,Weight,89.75
4820,1205,0,10.3,1,Yoplait,89.75
4821,1206,0,9.8,0,Dannon,85
4822,1206,0,6.6,0,Hiland,85
4823,1206,0,7.9,0,Weight,85
4824,1206,0,10.3,1,Yoplait,85
4825,1207,0,8.1,0,Dannon,45
4826,1207,0,5,0,Hiland,45
4827,1207,0,7.9,0,Weight,45
4828,1207,0,10.8,1,Yoplait,45
4829,1208,0,8.1,0,Dannon,85
4830,1208,0,5,0,Hiland,85
4831,1208,0,7.9,0,Weight,85
4832,1208,0,10.8,1,Yoplait,85
4841,1211,0,9.8,0,Dannon,85.75
4842,1211,0,6.6,0,Hiland,85.75
4843,1211,0,7.9,0,Weight,85.75
4844,1211,0,10.3,1,Yoplait,85.75
4853,1214,0,9.8,0,Dannon,86
4854,1214,0,4.9,0,Hiland,86
4855,1214,0,7.9,0,Weight,86
4856,1214,0,12.5,1,Yoplait,86
4857,1215,0,9.8,0,Dannon,19.25
4858,1215,0,4.9,0,Hiland,19.25
4859,1215,0,7.9,0,Weight,19.25
4860,1215,0,0.3,1,Yoplait,19.25
4861,1216,0,9.8,0,Dannon,68.75
4862,1216,0,4.9,0,Hiland,68.75
4863,1216,0,7.9,0,Weight,68.75
4864,1216,0,9.2,1,Yoplait,68.75
4865,1217,0,8.1,0,Dannon,90.75
4866,1217,0,6.1,0,Hiland,90.75
4867,1217,0,8.6,0,Weight,90.75
4868,1217,0,10.8,1,Yoplait,90.75
4869,1218,1,8.6,0,Dannon,71.5
4870,1218,0,5,0,Hiland,71.5
4871,1218,0,8.6,1,Weight,71.5
4872,1218,0,10.8,0,Yoplait,71.5
4873,1219,0,6.1,0,Dannon,73
4874,1219,0,5,0,Hiland,73
4875,1219,0,7.9,1,Weight,73
4876,1219,0,10.8,0,Yoplait,73
4881,1221,0,8.6,0,Dannon,34.75
4882,1221,1,2.5,1,Hiland,34.75
4883,1221,0,7.9,0,Weight,34.75
4884,1221,0,13.2,0,Yoplait,34.75
4885,1222,0,8.6,0,Dannon,33.75
4886,1222,1,2.5,1,Hiland,33.75
4887,1222,0,7.9,0,Weight,33.75
4888,1222,0,13.2,0,Yoplait,33.75
4901,1226,0,8.6,1,Dannon,71
4902,1226,0,5.4,0,Hiland,71
4903,1226,0,8.6,0,Weight,71
4904,1226,1,8.3,0,Yoplait,71
4909,1228,1,6.1,1,Dannon,16.5
4910,1228,0,4.9,0,Hiland,16.5
4911,1228,0,7.9,0,Weight,16.5
4912,1228,0,10.3,0,Yoplait,16.5
4913,1229,0,9.8,0,Dannon,81.5
4914,1229,0,4.9,0,Hiland,81.5
4915,1229,0,7.9,0,Weight,81.5
4916,1229,0,10.3,1,Yoplait,81.5
4921,1231,0,4.9,1,Dannon,38
4922,1231,0,4.3,0,Hiland,38
4923,1231,0,7.9,0,Weight,38
4924,1231,0,10.8,0,Yoplait,38
4925,1232,1,8.6,1,Dannon,70.25
4926,1232,0,6.1,0,Hiland,70.25
4927,1232,0,7.9,0,Weight,70.25
4928,1232,0,11.5,0,Yoplait,70.25
4929,1233,1,6.3,1,Dannon,37.75
4930,1233,0,6.1,0,Hiland,37.75
4931,1233,0,7.9,0,Weight,37.75
4932,1233,0,11.5,0,Yoplait,37.75
4933,1234,0,6.3,1,Dannon,40.75
4934,1234,0,6.1,0,Hiland,40.75
4935,1234,0,6.3,0,Weight,40.75
4936,1234,0,11.5,0,Yoplait,40.75
4937,1235,0,7.4,1,Dannon,39
4938,1235,0,6.1,0,Hiland,39
4939,1235,0,8.1,0,Weight,39
4940,1235,0,12.5,0,Yoplait,39
4941,1236,0,7.4,1,Dannon,38.25
4942,1236,0,6.1,0,Hiland,38.25
4943,1236,0,8.1,0,Weight,38.25
4944,1236,0,12.5,0,Yoplait,38.25
4945,1237,0,7.4,1,Dannon,38.75
4946,1237,0,6.1,0,Hiland,38.75
4947,1237,0,8.1,0,Weight,38.75
4948,1237,0,12.5,0,Yoplait,38.75
4949,1238,0,7.4,1,Dannon,40.75
4950,1238,0,6.1,0,Hiland,40.75
4951,1238,0,8.1,0,Weight,40.75
4952,1238,0,12.5,0,Yoplait,40.75
4961,1241,0,8.1,1,Dannon,33.75
4962,1241,0,6.6,0,Hiland,33.75
4963,1241,0,7.9,0,Weight,33.75
4964,1241,0,10.3,0,Yoplait,33.75
4965,1242,0,8.1,1,Dannon,76.25
4966,1242,0,6.6,0,Hiland,76.25
4967,1242,0,7.9,0,Weight,76.25
4968,1242,0,10.3,0,Yoplait,76.25
4969,1243,0,8.1,1,Dannon,78.5
4970,1243,0,6.1,0,Hiland,78.5
4971,1243,0,8.5,0,Weight,78.5
4972,1243,0,10.8,0,Yoplait,78.5
4973,1244,0,8.1,1,Dannon,58.75
4974,1244,0,4.9,0,Hiland,58.75
4975,1244,0,7.9,0,Weight,58.75
4976,1244,0,10.3,0,Yoplait,58.75
4981,1246,0,8.1,1,Dannon,45.75
4982,1246,0,4.9,0,Hiland,45.75
4983,1246,0,7.9,0,Weight,45.75
4984,1246,0,10.3,0,Yoplait,45.75
4985,1247,0,8.1,1,Dannon,66.5
4986,1247,0,4.9,0,Hiland,66.5
4987,1247,0,7.9,0,Weight,66.5
4988,1247,0,10.3,0,Yoplait,66.5
4989,1248,0,8.1,1,Dannon,62.25
4990,1248,0,4.9,0,Hiland,62.25
4991,1248,0,7.9,0,Weight,62.25
4992,1248,0,10.3,0,Yoplait,62.25
5005,1252,0,8.1,1,Dannon,56.25
5006,1252,0,5,0,Hiland,56.25
5007,1252,0,9.1,0,Weight,56.25
5008,1252,0,11.3,0,Yoplait,56.25
5009,1253,0,8.1,1,Dannon,53.25
5010,1253,0,5,0,Hiland,53.25
5011,1253,0,9.1,0,Weight,53.25
5012,1253,0,11.3,0,Yoplait,53.25
5013,1254,0,8.1,1,Dannon,45.75
5014,1254,0,4.9,0,Hiland,45.75
5015,1254,0,7.9,0,Weight,45.75
5016,1254,0,11.5,0,Yoplait,45.75
5025,1257,0,8.1,1,Dannon,52.75
5026,1257,0,4.9,0,Hiland,52.75
5027,1257,0,7.9,0,Weight,52.75
5028,1257,0,11.5,0,Yoplait,52.75
5029,1258,0,8.1,1,Dannon,36
5030,1258,1,3.3,0,Hiland,36
5031,1258,0,7.9,0,Weight,36
5032,1258,0,11.5,0,Yoplait,36
5033,1259,0,3.6,1,Dannon,31.25
5034,1259,0,5.4,0,Hiland,31.25
5035,1259,0,7.9,0,Weight,31.25
5036,1259,0,10.8,0,Yoplait,31.25
5037,1260,0,8.6,1,Dannon,50.5
5038,1260,0,5.4,0,Hiland,50.5
5039,1260,0,7.9,0,Weight,50.5
5040,1260,0,10.8,0,Yoplait,50.5
5041,1261,0,8.6,1,Dannon,31.5
5042,1261,1,2.5,0,Hiland,31.5
5043,1261,0,7.9,0,Weight,31.5
5044,1261,0,13.2,0,Yoplait,31.5
5045,1262,0,8.6,1,Dannon,69.75
5046,1262,0,5.4,0,Hiland,69.75
5047,1262,0,7.9,0,Weight,69.75
5048,1262,1,10.8,0,Yoplait,69.75
5053,1264,0,8.6,1,Dannon,66.25
5054,1264,0,5.4,0,Hiland,66.25
5055,1264,0,7.9,0,Weight,66.25
5056,1264,0,11.5,0,Yoplait,66.25
5057,1265,0,8.6,1,Dannon,37.25
5058,1265,0,5.4,0,Hiland,37.25
5059,1265,0,7.9,0,Weight,37.25
5060,1265,0,11.5,0,Yoplait,37.25
5061,1266,0,8.6,1,Dannon,38
5062,1266,0,5.4,0,Hiland,38
5063,1266,0,7.9,0,Weight,38
5064,1266,0,11.5,0,Yoplait,38
5069,1268,0,8.6,1,Dannon,62.5
5070,1268,0,5.4,0,Hiland,62.5
5071,1268,0,7.9,0,Weight,62.5
5072,1268,0,12.2,0,Yoplait,62.5
5077,1270,0,8.6,1,Dannon,116.75
5078,1270,0,5.4,0,Hiland,116.75
5079,1270,0,8.6,0,Weight,116.75
5080,1270,1,8.3,0,Yoplait,116.75
5081,1271,0,8.6,1,Dannon,55.5
5082,1271,0,5.4,0,Hiland,55.5
5083,1271,0,8.6,0,Weight,55.5
5084,1271,0,12.2,0,Yoplait,55.5
5085,1272,0,8.6,1,Dannon,73.25
5086,1272,0,6.1,0,Hiland,73.25
5087,1272,1,6.3,0,Weight,73.25
5088,1272,0,11.5,0,Yoplait,73.25
5093,1274,0,8.6,1,Dannon,59.25
5094,1274,0,6.1,0,Hiland,59.25
5095,1274,1,6.3,0,Weight,59.25
5096,1274,0,11.5,0,Yoplait,59.25
5097,1275,0,8.6,1,Dannon,76.75
5098,1275,0,6.1,0,Hiland,76.75
5099,1275,0,6.3,0,Weight,76.75
5100,1275,0,8.3,0,Yoplait,76.75
5101,1276,0,8.6,1,Dannon,46.75
5102,1276,0,5,0,Hiland,46.75
5103,1276,0,8.6,0,Weight,46.75
5104,1276,0,12.2,0,Yoplait,46.75
5109,1278,0,8.6,1,Dannon,51.25
5110,1278,0,5,0,Hiland,51.25
5111,1278,0,8.6,0,Weight,51.25
5112,1278,0,12.2,0,Yoplait,51.25
5113,1279,0,8.6,1,Dannon,68.25
5114,1279,0,5,0,Hiland,68.25
5115,1279,0,8.6,0,Weight,68.25
5116,1279,0,12.2,0,Yoplait,68.25
5117,1280,0,8.6,1,Dannon,73.25
5118,1280,0,6.1,0,Hiland,73.25
5119,1280,1,6.3,0,Weight,73.25
5120,1280,0,4.2,0,Yoplait,73.25
5125,1282,0,8.6,1,Dannon,112
5126,1282,0,6.1,0,Hiland,112
5127,1282,1,6.3,0,Weight,112
5128,1282,0,4.2,0,Yoplait,112
5145,1287,0,8.6,1,Dannon,54
5146,1287,0,5,0,Hiland,54
5147,1287,0,8.6,0,Weight,54
5148,1287,0,12.2,0,Yoplait,54
5149,1288,0,8.6,1,Dannon,34.25
5150,1288,0,5,0,Hiland,34.25
5151,1288,0,8.6,0,Weight,34.25
5152,1288,0,12.2,0,Yoplait,34.25
5153,1289,0,8.1,0,Dannon,32
5154,1289,0,4.9,0,Hiland,32
5155,1289,0,7.9,0,Weight,32
5156,1289,0,5.3,1,Yoplait,32
5157,1290,0,8.1,0,Dannon,38.75
5158,1290,0,4.9,0,Hiland,38.75
5159,1290,0,7.9,0,Weight,38.75
5160,1290,0,5.3,1,Yoplait,38.75
5161,1291,0,8.1,0,Dannon,26
5162,1291,0,4.9,1,Hiland,26
5163,1291,0,7.9,0,Weight,26
5164,1291,0,10.3,0,Yoplait,26
5165,1292,0,8.1,0,Dannon,38.5
5166,1292,0,4.9,0,Hiland,38.5
5167,1292,0,7.9,1,Weight,38.5
5168,1292,0,11.5,0,Yoplait,38.5
5169,1293,0,8.1,0,Dannon,22.75
5170,1293,0,4.9,0,Hiland,22.75
5171,1293,0,7.9,1,Weight,22.75
5172,1293,0,11.5,0,Yoplait,22.75
5173,1294,0,8.1,1,Dannon,35
5174,1294,0,4.9,0,Hiland,35
5175,1294,0,7.9,0,Weight,35
5176,1294,0,11.5,0,Yoplait,35
5177,1295,0,8.1,0,Dannon,43.5
5178,1295,0,4.9,0,Hiland,43.5
5179,1295,0,7.9,1,Weight,43.5
5180,1295,0,11.5,0,Yoplait,43.5
5181,1296,0,8.1,0,Dannon,27.75
5182,1296,0,4.9,0,Hiland,27.75
5183,1296,0,7.9,1,Weight,27.75
5184,1296,0,11.5,0,Yoplait,27.75
5193,1299,0,8.1,0,Dannon,106.75
5194,1299,0,4.9,0,Hiland,106.75
5195,1299,0,7.9,0,Weight,106.75
5196,1299,0,8.3,1,Yoplait,106.75
5197,1300,0,8.1,0,Dannon,91.75
5198,1300,0,4.9,0,Hiland,91.75
5199,1300,0,7.9,0,Weight,91.75
5200,1300,0,8.3,1,Yoplait,91.75
5205,1302,0,8.1,0,Dannon,24.75
5206,1302,0,4.9,0,Hiland,24.75
5207,1302,0,7.9,1,Weight,24.75
5208,1302,0,11.5,0,Yoplait,24.75
5209,1303,0,8.1,0,Dannon,33.5
5210,1303,0,4.9,0,Hiland,33.5
5211,1303,0,7.9,1,Weight,33.5
5212,1303,0,11.5,0,Yoplait,33.5
5213,1304,0,8.1,0,Dannon,41.25
5214,1304,0,4.9,0,Hiland,41.25
5215,1304,0,7.9,1,Weight,41.25
5216,1304,0,11.5,0,Yoplait,41.25
5221,1306,0,8.1,0,Dannon,35.25
5222,1306,1,3.1,1,Hiland,35.25
5223,1306,0,7.9,0,Weight,35.25
5224,1306,0,11.5,0,Yoplait,35.25
5233,1309,0,8.6,0,Dannon,60.75
5234,1309,0,5.4,0,Hiland,60.75
5235,1309,0,8.6,0,Weight,60.75
5236,1309,1,8.3,1,Yoplait,60.75
5237,1310,0,8.6,0,Dannon,53.5
5238,1310,0,6.1,0,Hiland,53.5
5239,1310,1,6.3,1,Weight,53.5
5240,1310,0,11.5,0,Yoplait,53.5
5241,1311,0,8.6,0,Dannon,42.75
5242,1311,0,6.1,0,Hiland,42.75
5243,1311,0,6.3,1,Weight,42.75
5244,1311,0,11.5,0,Yoplait,42.75
5245,1312,0,8.6,0,Dannon,39
5246,1312,0,6.1,0,Hiland,39
5247,1312,0,6.3,1,Weight,39
5248,1312,0,11.5,0,Yoplait,39
5249,1313,0,8.6,0,Dannon,34.25
5250,1313,0,6.1,0,Hiland,34.25
5251,1313,0,6.3,1,Weight,34.25
5252,1313,0,11.5,0,Yoplait,34.25
5257,1315,0,8.6,0,Dannon,44.5
5258,1315,0,6.1,0,Hiland,44.5
5259,1315,0,6.3,1,Weight,44.5
5260,1315,0,11.5,0,Yoplait,44.5
5261,1316,0,6.3,1,Dannon,21.5
5262,1316,1,6.1,0,Hiland,21.5
5263,1316,0,7.9,0,Weight,21.5
5264,1316,0,11.5,0,Yoplait,21.5
5277,1320,0,6.3,1,Dannon,39
5278,1320,0,6.1,0,Hiland,39
5279,1320,0,4.1,0,Weight,39
5280,1320,0,11.5,0,Yoplait,39
5281,1321,0,6.3,1,Dannon,43.5
5282,1321,0,6.1,0,Hiland,43.5
5283,1321,0,4.1,0,Weight,43.5
5284,1321,0,11.5,0,Yoplait,43.5
5289,1323,0,8.6,1,Dannon,69
5290,1323,0,6.1,0,Hiland,69
5291,1323,0,7.9,0,Weight,69
5292,1323,0,11.5,0,Yoplait,69
5293,1324,0,8.6,1,Dannon,64.25
5294,1324,0,6.1,0,Hiland,64.25
5295,1324,0,7.9,0,Weight,64.25
5296,1324,0,11.5,0,Yoplait,64.25
5297,1325,0,8.6,1,Dannon,72.5
5298,1325,0,6.1,0,Hiland,72.5
5299,1325,0,7.9,0,Weight,72.5
5300,1325,0,11.5,0,Yoplait,72.5
5301,1326,0,8.6,1,Dannon,74
5302,1326,0,6.1,0,Hiland,74
5303,1326,0,7.9,0,Weight,74
5304,1326,0,11.5,0,Yoplait,74
5305,1327,0,6.3,1,Dannon,39.5
5306,1327,0,6.1,0,Hiland,39.5
5307,1327,0,7.9,0,Weight,39.5
5308,1327,0,11.5,0,Yoplait,39.5
5313,1329,0,3.9,0,Dannon,57
5314,1329,0,6.1,0,Hiland,57
5315,1329,1,6,0,Weight,57
5316,1329,0,4.2,1,Yoplait,57
5317,1330,0,3.1,1,Dannon,47.5
5318,1330,0,6.1,0,Hiland,47.5
5319,1330,1,6,0,Weight,47.5
5320,1330,0,5.2,0,Yoplait,47.5
5321,1331,0,6.3,1,Dannon,37
5322,1331,0,6.1,0,Hiland,37
5323,1331,0,6.3,0,Weight,37
5324,1331,0,11.5,0,Yoplait,37
5325,1332,0,6.3,1,Dannon,30.5
5326,1332,0,6.1,0,Hiland,30.5
5327,1332,0,6.3,0,Weight,30.5
5328,1332,0,11.5,0,Yoplait,30.5
5329,1333,0,6.3,1,Dannon,38
5330,1333,0,6.1,0,Hiland,38
5331,1333,0,6.3,0,Weight,38
5332,1333,0,11.5,0,Yoplait,38
5333,1334,0,8.1,1,Dannon,53.75
5334,1334,0,4.9,0,Hiland,53.75
5335,1334,0,7.9,0,Weight,53.75
5336,1334,0,10.3,0,Yoplait,53.75
5337,1335,0,8.1,1,Dannon,36.25
5338,1335,0,4.9,0,Hiland,36.25
5339,1335,0,7.9,0,Weight,36.25
5340,1335,0,10.3,0,Yoplait,36.25
5341,1336,0,8.1,1,Dannon,79.25
5342,1336,0,4.9,0,Hiland,79.25
5343,1336,0,7.9,0,Weight,79.25
5344,1336,0,10.3,0,Yoplait,79.25
5345,1337,0,8.1,1,Dannon,76.25
5346,1337,0,4.9,0,Hiland,76.25
5347,1337,0,7.9,0,Weight,76.25
5348,1337,0,10.3,0,Yoplait,76.25
5349,1338,0,8.1,1,Dannon,65
5350,1338,0,4.9,0,Hiland,65
5351,1338,0,7.9,0,Weight,65
5352,1338,0,10.3,0,Yoplait,65
5353,1339,0,8.1,1,Dannon,71.75
5354,1339,0,4.9,0,Hiland,71.75
5355,1339,0,7.9,0,Weight,71.75
5356,1339,0,10.3,0,Yoplait,71.75
5357,1340,0,8.1,1,Dannon,72.75
5358,1340,0,4.9,0,Hiland,72.75
5359,1340,0,7.9,0,Weight,72.75
5360,1340,0,10.3,0,Yoplait,72.75
5361,1341,0,8.1,1,Dannon,70.25
5362,1341,0,4.9,0,Hiland,70.25
5363,1341,0,7.9,0,Weight,70.25
5364,1341,0,10.3,0,Yoplait,70.25
5365,1342,0,8.1,1,Dannon,57
5366,1342,0,4.9,0,Hiland,57
5367,1342,0,7.9,0,Weight,57
5368,1342,0,10.3,0,Yoplait,57
5369,1343,0,8.1,1,Dannon,66.5
5370,1343,0,4.9,0,Hiland,66.5
5371,1343,0,7.9,0,Weight,66.5
5372,1343,0,10.3,0,Yoplait,66.5
5377,1345,0,8.6,0,Dannon,36.5
5378,1345,0,6,0,Hiland,36.5
5379,1345,1,6.3,1,Weight,36.5
5380,1345,0,11.5,0,Yoplait,36.5
5381,1346,0,6.3,0,Dannon,37
5382,1346,0,6.1,1,Hiland,37
5383,1346,0,6.4,0,Weight,37
5384,1346,0,5.8,0,Yoplait,37
5385,1347,0,6.3,0,Dannon,68
5386,1347,0,6.1,1,Hiland,68
5387,1347,0,6.4,0,Weight,68
5388,1347,0,5.8,0,Yoplait,68
5389,1348,0,9.8,1,Dannon,93
5390,1348,0,6.6,0,Hiland,93
5391,1348,0,7.9,0,Weight,93
5392,1348,0,10.3,0,Yoplait,93
5393,1349,0,9.8,1,Dannon,71.5
5394,1349,0,6.6,0,Hiland,71.5
5395,1349,0,7.9,0,Weight,71.5
5396,1349,0,10.3,0,Yoplait,71.5
5397,1350,0,9.8,1,Dannon,74
5398,1350,0,6.6,0,Hiland,74
5399,1350,0,7.9,0,Weight,74
5400,1350,0,10.3,0,Yoplait,74
5409,1353,0,9.8,0,Dannon,61.25
5410,1353,0,6.6,0,Hiland,61.25
5411,1353,0,7.9,0,Weight,61.25
5412,1353,0,10.3,1,Yoplait,61.25
5413,1354,0,9.8,0,Dannon,71.75
5414,1354,0,6.6,0,Hiland,71.75
5415,1354,0,7.9,0,Weight,71.75
5416,1354,0,10.3,1,Yoplait,71.75
5417,1355,0,9.8,0,Dannon,111.5
5418,1355,0,6.6,0,Hiland,111.5
5419,1355,0,7.9,0,Weight,111.5
5420,1355,0,10.3,1,Yoplait,111.5
5421,1356,0,9.8,0,Dannon,112
5422,1356,0,6.6,0,Hiland,112
5423,1356,0,7.9,0,Weight,112
5424,1356,0,10.3,1,Yoplait,112
5425,1357,0,8.1,0,Dannon,54
5426,1357,0,5,0,Hiland,54
5427,1357,0,7.9,0,Weight,54
5428,1357,0,10.8,1,Yoplait,54
5433,1359,0,8.1,0,Dannon,103.25
5434,1359,0,5,0,Hiland,103.25
5435,1359,0,7.9,0,Weight,103.25
5436,1359,0,10.8,1,Yoplait,103.25
5445,1362,0,8.1,0,Dannon,76
5446,1362,0,5,0,Hiland,76
5447,1362,0,7.9,0,Weight,76
5448,1362,0,10.8,1,Yoplait,76
5449,1363,0,8.1,0,Dannon,108.25
5450,1363,0,5,0,Hiland,108.25
5451,1363,0,7.9,0,Weight,108.25
5452,1363,0,10.8,1,Yoplait,108.25
5465,1367,0,9.8,0,Dannon,108.25
5466,1367,0,4.9,0,Hiland,108.25
5467,1367,0,7.9,0,Weight,108.25
5468,1367,0,10.3,1,Yoplait,108.25
5469,1368,0,9.8,0,Dannon,100.25
5470,1368,0,4.9,0,Hiland,100.25
5471,1368,0,7.9,0,Weight,100.25
5472,1368,0,10.3,1,Yoplait,100.25
5473,1369,0,8.1,0,Dannon,78.5
5474,1369,0,5,0,Hiland,78.5
5475,1369,0,8.6,0,Weight,78.5
5476,1369,0,10.8,1,Yoplait,78.5
5477,1370,0,8.1,0,Dannon,119.25
5478,1370,0,5,0,Hiland,119.25
5479,1370,0,8.6,0,Weight,119.25
5480,1370,0,10.8,1,Yoplait,119.25
5481,1371,0,8.1,0,Dannon,76.25
5482,1371,0,5,0,Hiland,76.25
5483,1371,0,8.6,0,Weight,76.25
5484,1371,0,10.8,1,Yoplait,76.25
5485,1372,0,8.1,0,Dannon,83.5
5486,1372,0,5,0,Hiland,83.5
5487,1372,0,8.6,0,Weight,83.5
5488,1372,0,10.8,1,Yoplait,83.5
5493,1374,0,8.1,0,Dannon,97.25
5494,1374,0,5,0,Hiland,97.25
5495,1374,0,8.6,0,Weight,97.25
5496,1374,0,10.8,1,Yoplait,97.25
5497,1375,0,9.8,0,Dannon,90.75
5498,1375,0,4.9,0,Hiland,90.75
5499,1375,0,7.9,0,Weight,90.75
5500,1375,0,10.3,1,Yoplait,90.75
5501,1376,0,9.8,0,Dannon,101.75
5502,1376,0,4.9,0,Hiland,101.75
5503,1376,0,7.9,0,Weight,101.75
5504,1376,0,10.3,1,Yoplait,101.75
5505,1377,0,9.8,0,Dannon,86.75
5506,1377,0,4.9,0,Hiland,86.75
5507,1377,0,7.9,0,Weight,86.75
5508,1377,0,10.3,1,Yoplait,86.75
5517,1380,0,9.8,0,Dannon,69
5518,1380,0,4.9,0,Hiland,69
5519,1380,0,7.9,0,Weight,69
5520,1380,0,10.3,1,Yoplait,69
5521,1381,0,9.8,0,Dannon,69
5522,1381,0,4.9,0,Hiland,69
5523,1381,0,7.9,0,Weight,69
5524,1381,0,10.3,1,Yoplait,69
5537,1385,0,8.1,0,Dannon,70.5
5538,1385,0,5,0,Hiland,70.5
5539,1385,0,8.1,0,Weight,70.5
5540,1385,0,10.8,1,Yoplait,70.5
5541,1386,0,8.1,0,Dannon,104
5542,1386,0,5,0,Hiland,104
5543,1386,0,8.1,0,Weight,104
5544,1386,0,10.8,1,Yoplait,104
5545,1387,0,8.1,0,Dannon,66
5546,1387,0,5,0,Hiland,66
5547,1387,0,8.1,0,Weight,66
5548,1387,0,10.8,1,Yoplait,66
5549,1388,0,9.8,0,Dannon,69
5550,1388,0,4.9,0,Hiland,69
5551,1388,0,7.9,0,Weight,69
5552,1388,0,10.3,1,Yoplait,69
5553,1389,0,9.8,0,Dannon,75.25
5554,1389,0,4.9,0,Hiland,75.25
5555,1389,0,7.9,0,Weight,75.25
5556,1389,0,10.3,1,Yoplait,75.25
5557,1390,0,9.8,0,Dannon,123.25
5558,1390,0,4.9,0,Hiland,123.25
5559,1390,0,7.9,0,Weight,123.25
5560,1390,0,10.3,1,Yoplait,123.25
5561,1391,0,9.8,0,Dannon,78.25
5562,1391,0,4.9,0,Hiland,78.25
5563,1391,0,7.9,0,Weight,78.25
5564,1391,0,10.3,1,Yoplait,78.25
5565,1392,0,9.8,0,Dannon,104.5
5566,1392,0,4.9,0,Hiland,104.5
5567,1392,0,7.9,0,Weight,104.5
5568,1392,0,10.3,1,Yoplait,104.5
5569,1393,0,8.1,0,Dannon,84
5570,1393,0,5,0,Hiland,84
5571,1393,0,8.1,0,Weight,84
5572,1393,0,10.8,1,Yoplait,84
5573,1394,0,9.8,0,Dannon,87.25
5574,1394,0,4.9,0,Hiland,87.25
5575,1394,0,7.9,0,Weight,87.25
5576,1394,0,10.3,1,Yoplait,87.25
