id,vol,disp,price,store,loc,adv
2465,15078,0.75999999,2.5200291,NATIONAL SUPER,ST. LOUIS,101.15046
2466,37957,0.094202898,1.999974,SCHNUCK MARKETS,ST. LOUIS,68.45269
2467,5743,0.58700001,2.9200771,ALBERTSONS,DALLAS/FT. WORTH,53.366608
2468,2401,0.035,3.0533111,KROGER CO,DALLAS/FT. WORTH,13.605244
2469,7267,0,2.83198,TOM THUMB,DALLAS/FT. WORTH,74.707748
2470,1980,0.53500003,2.5510099,WINN DIXIE,DALLAS/FT. WORTH,7.4035707
2471,3334,0,2.44751,SHAWS,BOSTON,15.335871
2472,11102,0,3.1144841,STAR MARKET,BOSTON,31.394453
2473,6988,0,1.9998569,STOP & SHOP,BOSTON,12.943415
2474,33530,0.27713794,1.927647,LUCKY,SAN FRANCISCO,60.346756
2475,5489,0.065910108,2.507561,KASH N KARRY,TAMPA/ST. PETE,20.983585
2476,7724,0,2.7296741,PUBLIX,TAMPA/ST. PETE,66.614998
2477,6087,0.014561659,2.5321181,WINN DIXIE,TAMPA/ST. PETE,7.3426247
2478,5509,0.33500001,3.8115809,KING SOOPERS INC,DENVER,19.897629
2479,4702,0.289,3.699702,ACME MARKET,PHILADELPHIA,10.79654
2480,3845,0,3.1035111,KROGER CO,ATLANTA,20.378105
2481,3324,0,2.710289,WINN DIXIE,ATLANTA,15.563796
2482,5076,0.167,3.036643,KROGER CO,CINCINNATI,25.790413
2483,4821,0.72899997,2.6533909,KROGER CO,INDIANAPOLIS,103.19058
2484,3266,0.708,2.4605019,HOMELAND,OKLAHOMA CITY,14.371697
2485,3334,0.81400001,2.652669,RALEYS,SACRAMENTO,17.733755
2486,7166,0.212,2.458415,LUCKY,SAN DIEGO,55.500008
2487,2462,0.29300001,3.052803,RALPHS,SAN DIEGO,13.212696
2488,4359,0.67799997,2.5200729,SMITHS FOOD,SALT LAKE CITY,12.667961
2489,1427,0.34599999,3.5872459,SAFEWAY,PHOENIX,18.799513
2490,1073,0,3.5871389,FRY'S FOOD STORE,PHOENIX,10.678667
2491,2455,0.51999998,3.320163,SMITHS FOOD,PHOENIX,10.176333
2492,13594,0.114,2.440783,PUBLIX,MIAMI,32.827442
2493,7813,0,2.5330861,WINN DIXIE,MIAMI,236.14703
2494,4693,0.454,2.2535689,KROGER CO,NASHVILLE,20.937565
2495,2577,0.05480922,2.708576,WINN DIXIE,RALEIGH/GREENSBORO,36.803333
2496,5420,0.053869937,2.4964941,FOOD LION,RALEIGH/GREENSBORO,17.510477
2497,6701,0.917,2,PRICE CHOPPER,"ALBANY,NY",58.85667
2498,4428,0,3.8042009,GIANT FOOD INC,BALTI/WASH,18.439156
2499,2884,0,3.5811369,SAFEWAY,BALTI/WASH,11.437122
2500,4032,0,2.6532741,SUPER FRESH,BALTI/WASH,39.489609
2501,1832,0,3.1566589,KOHLS FOOD STORE,MILWAUKEE,8.2485905
2502,3852,0,2.783489,WINN DIXIE,NEW ORLEANS,12.290053
2503,45779,0.16249999,1.744796,TOPS MARKETS,BUFFALO/ROCHESTER,118.45564
2504,3004,0.15333334,3.363848,WEGMANS,BUFFALO/ROCHESTER,14.494164
2505,2110,0.63700002,2.386256,BI LO,CHARLOTTE,40.25227
2506,2161,0.057500001,2.4826469,HARRIS TEETER,CHARLOTTE,10.204446
2507,2677,0.081098899,2.737766,WINN DIXIE,CHARLOTTE,19.103195
2508,4182,0,2.514586,FOOD LION,CHARLOTTE,21.212612
2509,11723,0,2.0000851,STOP & SHOP,HARTFORD,15.385472
2510,3050,0.013376712,2.6790161,PUBLIX,"JACKSONVILLE,FL",26.647829
2511,3961,0.035932817,2.424135,WINN DIXIE,"JACKSONVILLE,FL",195.64604
2512,1209,0.40084434,2.4367249,FOOD LION,"JACKSONVILLE,FL",4.7903023
2513,9866,0.21947619,2.012264,KROGER CO,LOUISVILLE,100.67346
2514,2477,0.20999999,2.5999191,WINN DIXIE,LOUISVILLE,4.9827838
2515,6451,0.056632936,2.453418,FOOD LION,RICHMOND/NORFOLK,26.307819
2516,2826,0.20280279,2.7108991,NEW FARM FRESH,RICHMOND/NORFOLK,16.258043
2517,2932,0.0515,2.710778,BIG BEAR,"COLUMBUS,OH",9.9763126
2518,2432,0.075000003,3.0958059,KROGER CO,"COLUMBUS,OH",10.820496
2519,2379,0.041996218,2.6527951,HARVEST FOODS,LITTLE ROCK,11.264419
2520,2156,0.56699997,2.965677,DILLON COMPANIES,WICHITA,22.706556
2521,12218,0.847,2.3865609,BI LO,SOUTH CAROLINA,73.504601
2522,5297,0,2.4929211,FOOD LION,SOUTH CAROLINA,29.506157
2523,5171,0.57200003,2.386579,WINN DIXIE,SOUTH CAROLINA,17.467451
2524,8584,0,2.655755,PUBLIX,"ORLANDO,FL",13.204691
2525,5840,0.071311511,2.50137,WINN DIXIE,"ORLANDO,FL",20.787529
2526,779,0,2.4634149,FOOD LION,"ORLANDO,FL",5.4122701
2527,24928,0.66500002,3.170732,P & C FOOD MARKE,SYRACUSE,59.693317
2528,3704,0.69400001,2,PRICE CHOPPER,SYRACUSE,8.3445511
2529,891,0.48128271,3.4814811,WEGMANS,SYRACUSE,10.611575
2530,9851,0.50749999,2.1065879,SHOP N SAVE,NEW ENGLAND (NORTH),730.34137
2531,17031,0.171,3.3200631,H E BUTT,SAN ANT/CORPUS CHR,24.831066
2532,12946,0.069017924,2.2863431,BRUNOS,BIRMINGHAM/MONTGOM,46.64827
2533,2015,0.30500001,2.253598,KROGER,BIRMINGHAM/MONTGOM,8.3167725
2534,7114,0.050859641,2.2958951,WINN DIXIE,BIRMINGHAM/MONTGOM,83.990211
2535,2194,0.62050003,2.3787601,GIANT FOOD STO,HARRISBURG/SCRANTN,26.071594
2536,4471,0,4.3972268,A & P,NEW YORK (NEW),72.173279
2537,4205,0.18541616,4.38692,PATHMARK,NEW YORK (NEW),41.331329
2538,1657,0,4.5015092,WALDBAUMS,NEW YORK (NEW),11.561079
2539,3723,0.19195732,2.4480259,FOOD LION,ROANOKE (NEW),39.997616
2540,7456,0.069931462,2.4545331,KROGER CO,ROANOKE (NEW),75.425247
2541,10543,0.1165,3.309494,LUCKY,LOS ANGELES,118.50468
2542,6090,0.32300001,3.0533659,RALPHS,LOS ANGELES,38.479145
2543,7108,0,3.6630559,VONS,LOS ANGELES,15.185945
2544,6625,0.48100001,3.2226419,DOMINICK,CHICAGO,19.437372
2545,11438,0.023718232,3.281343,JEWEL,CHICAGO,15.234861
2546,3230,0.18700001,2.757895,OMNI,CHICAGO,26.510235
2547,13834,0.105,2.4655919,KROGER CO,HOUSTON,34.383823
2548,4001,0.22566667,3.6588349,RANDALLS,HOUSTON,96.755753
2549,3256,0.15899999,3.3255529,GIANT EAGLE,PITTSBURGH,11.763058
2550,6946,0.011301954,2.702419,FARMER JACKS,DETROIT,32.986206
2551,7815,0.035500001,2.7062061,KROGER CO,DETROIT,274.5708
2552,4626,0.058745366,2.9280159,STOP N SHOP,CLEVELAND,18.964142
2553,5236,0.146,2.862108,NATIONAL SUPER,ST. LOUIS,9.119401
2554,11143,0.030962687,2.653235,SCHNUCK MARKETS,ST. LOUIS,78.243301
2555,4857,0.456,3.4529541,ALBERTSONS,DALLAS/FT. WORTH,18.540453
2556,2517,0.035,3.05443,KROGER CO,DALLAS/FT. WORTH,15.657624
2557,3612,0,3.341639,TOM THUMB,DALLAS/FT. WORTH,22.473454
2558,1574,0.13061602,2.5406611,WINN DIXIE,DALLAS/FT. WORTH,5.5572567
2559,3143,0,2.439707,SHAWS,BOSTON,11.216311
2560,709,0,3.12976,STAR MARKET,BOSTON,6.3519216
2561,2686,0,2.5238271,STOP & SHOP,BOSTON,18.614328
2562,16572,0.25376278,3.1645551,LUCKY,SAN FRANCISCO,107.81333
2563,5714,0.10686396,3.0161009,KASH N KARRY,TAMPA/ST. PETE,114.60007
2564,5086,0,2.8057411,PUBLIX,TAMPA/ST. PETE,67.120888
2565,5831,0.022511501,2.5772591,WINN DIXIE,TAMPA/ST. PETE,30.836042
2566,4450,0.234,3.8258431,KING SOOPERS INC,DENVER,26.676537
2567,4302,0.12899999,3.68782,ACME MARKET,PHILADELPHIA,35.57634
2568,4133,0,3.02226,KROGER CO,ATLANTA,37.040535
2569,2914,0,2.60501,WINN DIXIE,ATLANTA,24.733019
2570,4887,0.111,3.0388789,KROGER CO,CINCINNATI,20.438265
2571,5377,0.38299999,2.653152,KROGER CO,INDIANAPOLIS,123.46474
2572,2486,0.384,2.788415,HOMELAND,OKLAHOMA CITY,14.314517
2573,3986,0.83050001,2.6537881,RALEYS,SACRAMENTO,20.462292
2574,3182,0.13668086,3.416719,LUCKY,SAN DIEGO,21.505831
2575,2161,0.31400001,3.053216,RALPHS,SAN DIEGO,25.634142
2576,1567,0.56900001,3.1244421,SMITHS FOOD,SALT LAKE CITY,9.3752842
2577,1373,0.34599999,3.586307,SAFEWAY,PHOENIX,5.5335469
2578,3837,0,2.519937,FRY'S FOOD STORE,PHOENIX,30.329332
2579,1076,0.48199999,3.318773,SMITHS FOOD,PHOENIX,16.753176
2580,10045,0.005176991,2.7545049,PUBLIX,MIAMI,44.887844
2581,8078,0,2.490097,WINN DIXIE,MIAMI,34.084003
2582,4592,0.472,2.253484,KROGER CO,NASHVILLE,36.7733
2583,2119,0.026531409,2.6885321,WINN DIXIE,RALEIGH/GREENSBORO,8.0426626
2584,5084,0.026836451,2.4484661,FOOD LION,RALEIGH/GREENSBORO,44.901417
2585,5431,0.345,2.0001841,PRICE CHOPPER,"ALBANY,NY",16.003342
2586,8449,0.081,3.0533791,GIANT FOOD INC,BALTI/WASH,90.31086
2587,3704,0,3.9867711,SAFEWAY,BALTI/WASH,8.0917234
2588,1773,0.047368422,3.9221661,SUPER FRESH,BALTI/WASH,10.995197
2589,1735,0,3.1654179,KOHLS FOOD STORE,MILWAUKEE,10.332781
2590,4088,0,2.8123779,WINN DIXIE,NEW ORLEANS,36.250187
2591,2517,0,3.319031,TOPS MARKETS,BUFFALO/ROCHESTER,15.183798
2592,2369,0.068666667,3.371887,WEGMANS,BUFFALO/ROCHESTER,11.105073
2593,1801,0.50300002,2.386452,BI LO,CHARLOTTE,26.999306
2594,1858,0.057,2.4698601,HARRIS TEETER,CHARLOTTE,19.648039
2595,3253,0.233,2.541961,WINN DIXIE,CHARLOTTE,41.513123
2596,4685,0.024079679,2.4279621,FOOD LION,CHARLOTTE,36.594444
2597,1859,0,3.366864,STOP & SHOP,HARTFORD,12.830817
2598,1898,0.015628953,2.7339301,PUBLIX,"JACKSONVILLE,FL",7.2950191
2599,3583,0.070920967,2.429528,WINN DIXIE,"JACKSONVILLE,FL",10.595047
2600,1306,0.26811823,2.4180701,FOOD LION,"JACKSONVILLE,FL",29.913132
2601,7431,0.13960238,2.0516751,KROGER CO,LOUISVILLE,31.714266
2602,2250,0.085000001,2.6004441,WINN DIXIE,LOUISVILLE,6.916544
2603,6693,0.14854513,2.4376211,FOOD LION,RICHMOND/NORFOLK,64.741196
2604,3480,0.17170846,2.824425,NEW FARM FRESH,RICHMOND/NORFOLK,12.219344
2605,2702,0.111,2.713546,BIG BEAR,"COLUMBUS,OH",9.5610371
2606,3424,0.075000003,3.0978391,KROGER CO,"COLUMBUS,OH",104.63123
2607,2113,0.073703021,2.707052,HARVEST FOODS,LITTLE ROCK,17.047894
2608,1464,0.37200001,3.6926229,DILLON COMPANIES,WICHITA,11.583712
2609,9418,0.65899998,2.3866,BI LO,SOUTH CAROLINA,29.205177
2610,5403,0,2.4395709,FOOD LION,SOUTH CAROLINA,15.080032
2611,6906,0.44400001,2.386476,WINN DIXIE,SOUTH CAROLINA,29.711264
2612,5345,0.004821192,2.750608,PUBLIX,"ORLANDO,FL",42.578785
2613,3796,0,2.4741831,WINN DIXIE,"ORLANDO,FL",18.040731
2614,858,0.061179791,2.449883,FOOD LION,"ORLANDO,FL",7.2818627
2615,1236,0.211,3.1804211,P & C FOOD MARKE,SYRACUSE,9.3336697
2616,4350,0.48449999,2.0002301,PRICE CHOPPER,SYRACUSE,72.660721
2617,828,0.29570976,3.474638,WEGMANS,SYRACUSE,29.664873
2618,9392,0.33899999,2.1063671,SHOP N SAVE,NEW ENGLAND (NORTH),44.858818
2619,21478,0.289,2.920011,H E BUTT,SAN ANT/CORPUS CHR,42.667938
2620,11627,0.079620071,2.2808981,BRUNOS,BIRMINGHAM/MONTGOM,61.821747
2621,1959,0.30500001,2.25319,KROGER,BIRMINGHAM/MONTGOM,16.14805
2622,6678,0.047595721,2.2888589,WINN DIXIE,BIRMINGHAM/MONTGOM,13.855822
2623,2017,0.43349999,2.3882,GIANT FOOD STO,HARRISBURG/SCRANTN,6.9819951
2624,4319,0,4.349618,A & P,NEW YORK (NEW),10.763078
2625,3911,0.055066079,4.3863459,PATHMARK,NEW YORK (NEW),17.683828
2626,1702,0,4.484724,WALDBAUMS,NEW YORK (NEW),4.5184994
2627,3192,0.024094615,2.4937339,FOOD LION,ROANOKE (NEW),6.5692968
2628,6928,0.051203366,2.477627,KROGER CO,ROANOKE (NEW),16.28824
2629,18502,0.15800001,2.902281,LUCKY,LOS ANGELES,80.161644
2630,5635,0.245,3.053416,RALPHS,LOS ANGELES,25.101015
2631,8594,0,3.5534091,VONS,LOS ANGELES,16.040617
2632,7388,0.47999999,3.2264481,DOMINICK,CHICAGO,297.75101
2633,13695,0,3.270391,JEWEL,CHICAGO,157.85239
2634,3500,0.18700001,2.7425711,OMNI,CHICAGO,7.5798388
2635,13951,0.105,2.4508641,KROGER CO,HOUSTON,142.62128
2636,3219,0,3.682199,RANDALLS,HOUSTON,35.847126
2637,2715,0.28349999,3.3270719,GIANT EAGLE,PITTSBURGH,60.165283
2638,7361,0.041891258,2.7223201,FARMER JACKS,DETROIT,48.666664
2639,5748,0.035500001,2.7212939,KROGER CO,DETROIT,25.070356
2640,3484,0.077791601,2.941447,STOP N SHOP,CLEVELAND,35.712524
2641,2985,0.071000002,3.286432,NATIONAL SUPER,ST. LOUIS,288.00592
2642,8356,0.35499999,2.6533029,SCHNUCK MARKETS,ST. LOUIS,52.214001
2643,3717,0.322,3.453054,ALBERTSONS,DALLAS/FT. WORTH,26.539402
2644,2456,0,2.6530941,KROGER CO,DALLAS/FT. WORTH,11.256338
2645,3681,0.20299999,3.3393099,TOM THUMB,DALLAS/FT. WORTH,35.996304
2646,2167,0.127,2.3862481,WINN DIXIE,DALLAS/FT. WORTH,7.6689043
2647,3060,0,2.4294119,SHAWS,BOSTON,20.13703
2648,559,0.044,3.135957,STAR MARKET,BOSTON,5.4052525
2649,2717,0,2.558336,STOP & SHOP,BOSTON,102.08345
2650,11119,0.233675,3.2019069,LUCKY,SAN FRANCISCO,80.01992
2651,4170,0.046743173,2.986331,KASH N KARRY,TAMPA/ST. PETE,20.102453
2652,4420,0,2.771719,PUBLIX,TAMPA/ST. PETE,25.840372
2653,4886,0.031840943,2.7468281,WINN DIXIE,TAMPA/ST. PETE,43.79105
2654,4296,0.189,3.810056,KING SOOPERS INC,DENVER,9.9731092
2655,3600,0.1485,3.6705561,ACME MARKET,PHILADELPHIA,86.846306
2656,3712,0,3.3510239,KROGER CO,ATLANTA,30.139788
2657,3212,0,2.563823,WINN DIXIE,ATLANTA,26.986937
2658,4901,0.111,3.0059171,KROGER CO,CINCINNATI,19.292057
2659,4545,0.191,2.653465,KROGER CO,INDIANAPOLIS,23.546587
2660,1271,0.39199999,3.0723841,HOMELAND,OKLAHOMA CITY,9.2318163
2661,1973,0.4355,3.665484,RALEYS,SACRAMENTO,10.515576
2662,4186,0.169,3.1043961,LUCKY,SAN DIEGO,23.517855
2663,2168,0.47299999,3.0535059,RALPHS,SAN DIEGO,7.2736115
2664,2523,0.60000002,3.053508,SMITHS FOOD,SALT LAKE CITY,12.92572
2665,1041,0.30700001,3.5878961,SAFEWAY,PHOENIX,5.5040293
2666,2232,0,2.5201609,FRY'S FOOD STORE,PHOENIX,9.442668
2667,1061,0.48199999,3.318567,SMITHS FOOD,PHOENIX,6.7318974
2668,9996,0.00640128,2.6307521,PUBLIX,MIAMI,17.311422
2669,8091,0,2.5068591,WINN DIXIE,MIAMI,54.565475
2670,4212,0.35800001,2.273742,KROGER CO,NASHVILLE,23.417936
2671,2201,0.032400772,2.7769201,WINN DIXIE,RALEIGH/GREENSBORO,29.82745
2672,4604,0.022450503,2.438097,FOOD LION,RALEIGH/GREENSBORO,50.695374
2673,632,0.12800001,2.946203,PRICE CHOPPER,"ALBANY,NY",4.8578634
2674,4837,0.17399999,3.7783749,GIANT FOOD INC,BALTI/WASH,80.247192
2675,4489,0.057999998,3.9870801,SAFEWAY,BALTI/WASH,12.748963
2676,1296,0,3.896605,SUPER FRESH,BALTI/WASH,23.759701
2677,1430,0,3.1671331,KOHLS FOOD STORE,MILWAUKEE,5.7350969
2678,4331,0,2.762641,WINN DIXIE,NEW ORLEANS,14.705709
2679,2232,0,3.3203411,TOPS MARKETS,BUFFALO/ROCHESTER,6.8265696
2680,2959,0.022591462,3.3538361,WEGMANS,BUFFALO/ROCHESTER,5.790081
2681,1479,0.48100001,2.3860719,BI LO,CHARLOTTE,9.0310278
2682,1829,0.057,2.4598141,HARRIS TEETER,CHARLOTTE,10.734966
2683,2425,0.233,2.865155,WINN DIXIE,CHARLOTTE,14.104094
2684,4171,0.020052835,2.390794,FOOD LION,CHARLOTTE,9.7197132
2685,1697,0,3.347672,STOP & SHOP,HARTFORD,33.208717
2686,1701,0.043000001,2.764256,PUBLIX,"JACKSONVILLE,FL",13.161232
2687,3609,0.079275198,2.4341919,WINN DIXIE,"JACKSONVILLE,FL",4401.9585
2688,1370,0.23847498,2.4167881,FOOD LION,"JACKSONVILLE,FL",11.681205
2689,4618,0.37149999,2.4434819,KROGER CO,LOUISVILLE,263.21579
2690,1809,0,2.599226,WINN DIXIE,LOUISVILLE,4.6447701
2691,5313,0.065158717,2.4472051,FOOD LION,RICHMOND/NORFOLK,24.018221
2692,3609,0.16065004,2.798559,NEW FARM FRESH,RICHMOND/NORFOLK,10.114424
2693,941,0.052391402,3.534538,BIG BEAR,"COLUMBUS,OH",3.2149503
2694,2314,0,3.5864301,KROGER CO,"COLUMBUS,OH",48.639301
2695,2006,0.076729201,2.697408,HARVEST FOODS,LITTLE ROCK,20.067831
2696,1545,0.25,3.6932039,DILLON COMPANIES,WICHITA,10.302256
2697,10393,0.60500002,2.3867991,BI LO,SOUTH CAROLINA,15.20359
2698,4690,0,2.7042639,FOOD LION,SOUTH CAROLINA,14.850001
2699,4691,0.228,2.3864851,WINN DIXIE,SOUTH CAROLINA,29.160606
2700,4688,0,2.7508531,PUBLIX,"ORLANDO,FL",9.0345278
2701,3881,0.01076149,2.4388039,WINN DIXIE,"ORLANDO,FL",21.411566
2702,877,0.044851717,2.4196119,FOOD LION,"ORLANDO,FL",5.0667381
2703,1449,0,3.2008281,P & C FOOD MARKE,SYRACUSE,29.751526
2704,458,0,2.884279,PRICE CHOPPER,SYRACUSE,2.8116751
2705,863,0.20200001,3.4913089,WEGMANS,SYRACUSE,12.772685
2706,9565,0.229,2.1067431,SHOP N SAVE,NEW ENGLAND (NORTH),77.162262
2707,16244,0.34799999,3.3199339,H E BUTT,SAN ANT/CORPUS CHR,50.703594
2708,11637,0.075254478,2.2918279,BRUNOS,BIRMINGHAM/MONTGOM,32.186615
2709,1859,0.30500001,2.2533619,KROGER,BIRMINGHAM/MONTGOM,9.8521452
2710,6294,0.020868605,2.2855101,WINN DIXIE,BIRMINGHAM/MONTGOM,60.486824
2711,1222,0.18700001,3.0237319,GIANT FOOD STO,HARRISBURG/SCRANTN,6.1389055
2712,6708,0.056284521,3.333333,A & P,NEW YORK (NEW),71.507446
2713,30327,0.22508596,3.060606,PATHMARK,NEW YORK (NEW),25.482849
2714,1684,0,4.4910932,WALDBAUMS,NEW YORK (NEW),6.083961
2715,3345,0.021203823,2.4576981,FOOD LION,ROANOKE (NEW),52.622463
2716,7534,0.015306755,2.4782319,KROGER CO,ROANOKE (NEW),28.937424
2717,19035,0.1165,2.9043341,LUCKY,LOS ANGELES,26.944601
2718,5250,0.18799999,3.053524,RALPHS,LOS ANGELES,10.249828
2719,5503,0,3.4857349,VONS,LOS ANGELES,105.27703
2720,23901,0.62699997,2.519978,DOMINICK,CHICAGO,92.401047
2721,13376,0,3.2593451,JEWEL,CHICAGO,91.525124
2722,3440,0,2.68343,OMNI,CHICAGO,22.453524
2723,10752,0.057999998,2.7047989,KROGER CO,HOUSTON,96.316338
2724,6754,0.116,3.639029,RANDALLS,HOUSTON,72.50795
2725,2417,0.019910935,3.3107159,GIANT EAGLE,PITTSBURGH,11.038039
2726,7240,0.026403202,2.7190609,FARMER JACKS,DETROIT,14.366192
2727,4842,0,2.727592,KROGER CO,DETROIT,42.811169
2728,3187,0,2.943521,STOP N SHOP,CLEVELAND,79.248703
2729,2743,0.146,3.3036821,NATIONAL SUPER,ST. LOUIS,9.1416321
2730,8163,0.069432102,2.674629,SCHNUCK MARKETS,ST. LOUIS,54.378006
2731,3172,0.322,3.4527111,ALBERTSONS,DALLAS/FT. WORTH,9.9976807
2732,3635,0,2.653645,KROGER CO,DALLAS/FT. WORTH,14.03541
2733,3432,0.20299999,3.2736011,TOM THUMB,DALLAS/FT. WORTH,236.4295
2734,2099,0.44100001,2.3868511,WINN DIXIE,DALLAS/FT. WORTH,12.505414
2735,2912,0,2.430975,SHAWS,BOSTON,53.861061
2736,743,0.044,3.126514,STAR MARKET,BOSTON,6.5645537
2737,2825,0,2.5720351,STOP & SHOP,BOSTON,39.629169
2738,10899,0.18128389,3.22525,LUCKY,SAN FRANCISCO,24.434814
2739,3797,0.046743173,3.0323939,KASH N KARRY,TAMPA/ST. PETE,32.304863
2740,6302,0,2.7640431,PUBLIX,TAMPA/ST. PETE,28.867453
2741,4000,0,2.90275,WINN DIXIE,TAMPA/ST. PETE,11.204274
2742,3884,0.155,3.808187,KING SOOPERS INC,DENVER,9.3209743
2743,2997,0.063000001,3.6816821,ACME MARKET,PHILADELPHIA,8.3341999
2744,3526,0,3.3615999,KROGER CO,ATLANTA,235.35339
2745,3277,0,2.5590479,WINN DIXIE,ATLANTA,8.6585941
2746,5258,0.111,2.9891591,KROGER CO,CINCINNATI,18.970917
2747,3998,0.352,2.6530769,KROGER CO,INDIANAPOLIS,27.789789
2748,938,0.384,3.245203,HOMELAND,OKLAHOMA CITY,16.70681
2749,1935,0.43099999,3.020155,RALEYS,SACRAMENTO,14.474618
2750,4890,0.28549999,3.094274,LUCKY,SAN DIEGO,17.727972
2751,2237,0.152,3.05409,RALPHS,SAN DIEGO,12.349771
2752,2093,0.52399999,3.052556,SMITHS FOOD,SALT LAKE CITY,7.5727744
2753,895,0.30700001,3.586592,SAFEWAY,PHOENIX,7.3303366
2754,1727,0,3.587724,FRY'S FOOD STORE,PHOENIX,15.18092
2755,1314,0.384,2.667428,SMITHS FOOD,PHOENIX,6.2261982
2756,10701,0.0625,2.632745,PUBLIX,MIAMI,20.275209
2757,7681,0,2.5124331,WINN DIXIE,MIAMI,18.810461
2758,4608,0.15800001,2.2530379,KROGER CO,NASHVILLE,70.742905
2759,1466,0.026748631,2.9263301,WINN DIXIE,RALEIGH/GREENSBORO,11.022499
2760,4719,0,2.4464929,FOOD LION,RALEIGH/GREENSBORO,13.731134
2761,561,0,2.9376111,PRICE CHOPPER,"ALBANY,NY",16.872149
2762,3994,0.126,3.7949419,GIANT FOOD INC,BALTI/WASH,280.82684
2763,3838,0.116,3.9872329,SAFEWAY,BALTI/WASH,20.419094
2764,1310,0,3.9045801,SUPER FRESH,BALTI/WASH,6.7990694
2765,2368,0,3.140203,KOHLS FOOD STORE,MILWAUKEE,14.158552
2766,3930,0,2.7737911,WINN DIXIE,NEW ORLEANS,8.8360481
2767,2197,0,2.4178431,TOPS MARKETS,BUFFALO/ROCHESTER,5.4473805
2768,3000,0.031333335,3.3556671,WEGMANS,BUFFALO/ROCHESTER,46.655712
2769,1817,0.167,2.3863511,BI LO,CHARLOTTE,5.7317481
2770,1534,0.056499999,2.4928291,HARRIS TEETER,CHARLOTTE,18.852522
2771,2224,0.29049999,2.8767991,WINN DIXIE,CHARLOTTE,14.431975
2772,4362,0.059612002,2.4651539,FOOD LION,CHARLOTTE,17.024624
2773,1936,0,3.343492,STOP & SHOP,HARTFORD,7.6497865
2774,2058,0.011567251,2.7716229,PUBLIX,"JACKSONVILLE,FL",5.1444211
2775,3361,0.079674043,2.433502,WINN DIXIE,"JACKSONVILLE,FL",16.94978
2776,1203,0.13453789,2.389859,FOOD LION,"JACKSONVILLE,FL",4.4126754
2777,2721,0.041695397,2.6277101,KROGER CO,LOUISVILLE,8.4714212
2778,1582,0,2.6005061,WINN DIXIE,LOUISVILLE,10.7365
2779,5328,0.14835972,2.56738,FOOD LION,RICHMOND/NORFOLK,10.070551
2780,2902,0.11232994,2.8576839,NEW FARM FRESH,RICHMOND/NORFOLK,15.047268
2781,927,0,3.5458469,BIG BEAR,"COLUMBUS,OH",6.5971828
2782,9987,0.70499998,2.3866031,KROGER CO,"COLUMBUS,OH",24.615435
2783,2052,0.088299751,2.7007799,HARVEST FOODS,LITTLE ROCK,10.583847
2784,1710,0.20999999,3.3736839,DILLON COMPANIES,WICHITA,23.179728
2785,10037,0.50599998,2.3866689,BI LO,SOUTH CAROLINA,30.791059
2786,5853,0.046387341,2.9408851,FOOD LION,SOUTH CAROLINA,11.686431
2787,3013,0,2.386658,WINN DIXIE,SOUTH CAROLINA,20.834526
2788,6354,0.061999999,2.743469,PUBLIX,"ORLANDO,FL",25.256548
2789,3712,0,2.557112,WINN DIXIE,"ORLANDO,FL",13.783493
2790,801,0.017368795,2.4032459,FOOD LION,"ORLANDO,FL",6.3887153
2791,1547,0.366,3.2521009,P & C FOOD MARKE,SYRACUSE,546.45526
2792,391,0,2.8542199,PRICE CHOPPER,SYRACUSE,2.8834999
2793,781,0.13266666,3.490397,WEGMANS,SYRACUSE,4.283392
2794,8766,0.229,2.106662,SHOP N SAVE,NEW ENGLAND (NORTH),35.783325
2795,14612,0.396,3.263824,H E BUTT,SAN ANT/CORPUS CHR,167.16644
2796,11663,0.071266972,2.334991,BRUNOS,BIRMINGHAM/MONTGOM,31.57551
2797,1918,0,2.2528679,KROGER,BIRMINGHAM/MONTGOM,15.516608
2798,6298,0.03110549,2.2778659,WINN DIXIE,BIRMINGHAM/MONTGOM,18.59873
2799,1107,0.18799999,3.009937,GIANT FOOD STO,HARRISBURG/SCRANTN,6.7551651
2800,4512,0.054112613,3.4942379,A & P,NEW YORK (NEW),13.655107
2801,3442,0.12310142,4.3858218,PATHMARK,NEW YORK (NEW),13.853912
2802,1904,0,4.5,WALDBAUMS,NEW YORK (NEW),21.205256
2803,2921,0.050287571,2.546731,FOOD LION,ROANOKE (NEW),34.338112
2804,5403,0.020891808,2.49417,KROGER CO,ROANOKE (NEW),32.598904
2805,15217,0.1165,2.90642,LUCKY,LOS ANGELES,622.17108
2806,4685,0.176,3.053148,RALPHS,LOS ANGELES,26.180676
2807,6371,0,3.468843,VONS,LOS ANGELES,27.197035
2808,8462,0.39700001,3.136374,DOMINICK,CHICAGO,36.606556
2809,16140,0.076304816,3.129926,JEWEL,CHICAGO,75.695618
2810,2587,0,2.651334,OMNI,CHICAGO,10.764591
2811,8726,0.057999998,2.7051339,KROGER CO,HOUSTON,52.627193
2812,4469,0.048333332,3.3343029,RANDALLS,HOUSTON,38.627117
2813,2335,0.16850001,3.3271949,GIANT EAGLE,PITTSBURGH,14.828098
2814,7368,0.008375721,2.686754,FARMER JACKS,DETROIT,42.630741
2815,5110,0,2.7272019,KROGER CO,DETROIT,9.9631758
2816,2905,0.02080035,3.0895009,STOP N SHOP,CLEVELAND,12.859133
