id,city,retailer,vol,price,store,loc,adv
5015,DETROIT,KROGER CO,3309,2.647023,KROGER CO,DETROIT,7.1912303
5020,DALLAS/FT. WORTH,KROGER CO,5091,2.436456,KROGER CO,DALLAS/FT. WORTH,34.783058
5032,ATLANTA,KROGER CO,6118,2.7017,KROGER CO,ATLANTA,25.481039
5034,CINCINNATI,KROGER CO,7051,2.6532409,KROGER CO,CINCINNATI,24.776205
5035,INDIANAPOLIS,KROGER CO,5406,2.3930819,KROGER CO,INDIANAPOLIS,35.555634
5046,NASHVILLE,KROGER CO,4272,2.3864701,KROGER CO,NASHVILLE,17.211281
5065,LOUISVILLE,KROGER CO,4725,2.4393649,KROGER CO,LOUISVILLE,36.582729
5070,"COLUMBUS,OH",KROGER CO,4190,2.386874,KROGER CO,"COLUMBUS,OH",46.94532
5092,ROANOKE (NEW),KROGER CO,3685,2.8056991,KROGER CO,ROANOKE (NEW),22.004465
5099,HOUSTON,KROGER CO,9385,2.732765,KROGER CO,HOUSTON,14.106333
5103,DETROIT,KROGER CO,5864,2.36221,KROGER CO,DETROIT,21.025015
5108,DALLAS/FT. WORTH,KROGER CO,8952,2.4105229,KROGER CO,DALLAS/FT. WORTH,13.313944
5120,ATLANTA,KROGER CO,6099,2.691097,KROGER CO,ATLANTA,24.062819
5122,CINCINNATI,KROGER CO,6843,2.6535151,KROGER CO,CINCINNATI,19.719959
5123,INDIANAPOLIS,KROGER CO,5108,2.399569,KROGER CO,INDIANAPOLIS,94.966713
5134,NASHVILLE,KROGER CO,4283,2.3866451,KROGER CO,NASHVILLE,21.7423
5153,LOUISVILLE,KROGER CO,4424,2.423599,KROGER CO,LOUISVILLE,22.184986
5158,"COLUMBUS,OH",KROGER CO,8495,2.386816,KROGER CO,"COLUMBUS,OH",95.267731
5180,ROANOKE (NEW),KROGER CO,3543,2.9173019,KROGER CO,ROANOKE (NEW),8.916954
5187,HOUSTON,KROGER CO,8864,2.7278881,KROGER CO,HOUSTON,54.097912
5191,DETROIT,KROGER CO,3939,2.5681651,KROGER CO,DETROIT,16.439926
5196,DALLAS/FT. WORTH,KROGER CO,8759,2.412148,KROGER CO,DALLAS/FT. WORTH,56.912739
5208,ATLANTA,KROGER CO,6080,2.675164,KROGER CO,ATLANTA,43.331169
5210,CINCINNATI,KROGER CO,8669,2.653363,KROGER CO,CINCINNATI,49.01619
5211,INDIANAPOLIS,KROGER CO,4572,2.3882329,KROGER CO,INDIANAPOLIS,15.687517
5222,NASHVILLE,KROGER CO,4787,2.386672,KROGER CO,NASHVILLE,21.296423
5241,LOUISVILLE,KROGER CO,4339,2.4180689,KROGER CO,LOUISVILLE,8.7538357
5246,"COLUMBUS,OH",KROGER CO,5105,2.3868761,KROGER CO,"COLUMBUS,OH",34.733685
5268,ROANOKE (NEW),KROGER CO,4878,2.671792,KROGER CO,ROANOKE (NEW),51.117767
5275,HOUSTON,KROGER CO,8938,2.7541959,KROGER CO,HOUSTON,49.681835
5279,DETROIT,KROGER CO,3811,2.808187,KROGER CO,DETROIT,13.573191
5284,DALLAS/FT. WORTH,KROGER CO,5771,2.4411709,KROGER CO,DALLAS/FT. WORTH,42.826591
5296,ATLANTA,KROGER CO,6495,2.6561971,KROGER CO,ATLANTA,51.756939
5298,CINCINNATI,KROGER CO,6923,2.6531849,KROGER CO,CINCINNATI,25.742086
5299,INDIANAPOLIS,KROGER CO,4384,2.3902831,KROGER CO,INDIANAPOLIS,21.988359
5310,NASHVILLE,KROGER CO,4901,2.386452,KROGER CO,NASHVILLE,13.867082
5329,LOUISVILLE,KROGER CO,3977,2.4264519,KROGER CO,LOUISVILLE,27.136812
5334,"COLUMBUS,OH",KROGER CO,3496,2.386728,KROGER CO,"COLUMBUS,OH",37.727509
5356,ROANOKE (NEW),KROGER CO,3621,2.5352111,KROGER CO,ROANOKE (NEW),28.192379
5360,DETROIT,KROGER CO,2974,3.2145259,KROGER CO,DETROIT,33.742287
5364,INDIANAPOLIS,KROGER CO,4031,2.390722,KROGER CO,INDIANAPOLIS,13.879972
5370,NASHVILLE,KROGER CO,4243,2.386755,KROGER CO,NASHVILLE,31.206463
5385,ROANOKE (NEW),KROGER CO,3881,2.4975519,KROGER CO,ROANOKE (NEW),31.91325
5389,DETROIT,KROGER CO,2762,3.4290371,KROGER CO,DETROIT,45.051586
5393,INDIANAPOLIS,KROGER CO,3969,2.3885109,KROGER CO,INDIANAPOLIS,12.464093
5399,NASHVILLE,KROGER CO,3142,2.971674,KROGER CO,NASHVILLE,31.212564
5414,ROANOKE (NEW),KROGER CO,3634,2.488718,KROGER CO,ROANOKE (NEW),15.678839
5418,DETROIT,KROGER CO,3635,3.4674001,KROGER CO,DETROIT,19.483255
5422,INDIANAPOLIS,KROGER CO,3940,2.3870561,KROGER CO,INDIANAPOLIS,15.398096
5428,NASHVILLE,KROGER CO,4684,2.3866351,KROGER CO,NASHVILLE,10.425031
5443,ROANOKE (NEW),KROGER CO,5532,2.4698119,KROGER CO,ROANOKE (NEW),44.029282
5447,DETROIT,KROGER CO,3064,3.3149481,KROGER CO,DETROIT,49.335068
5450,INDIANAPOLIS,KROGER CO,3564,2.386925,KROGER CO,INDIANAPOLIS,13.572884
5456,NASHVILLE,KROGER CO,4576,2.3865819,KROGER CO,NASHVILLE,52.021622
5471,ROANOKE (NEW),KROGER CO,4680,2.4423079,KROGER CO,ROANOKE (NEW),72.127968
5475,DETROIT,KROGER CO,2606,3.5867231,KROGER CO,DETROIT,10.918157
5478,INDIANAPOLIS,KROGER CO,3600,2.386667,KROGER CO,INDIANAPOLIS,12.695043
5484,NASHVILLE,KROGER CO,4234,2.3863959,KROGER CO,NASHVILLE,19.928888
5499,ROANOKE (NEW),KROGER CO,4106,2.4792991,KROGER CO,ROANOKE (NEW),52.549297
5503,DETROIT,KROGER CO,2984,3.4832439,KROGER CO,DETROIT,16.069038
5506,INDIANAPOLIS,KROGER CO,3690,2.3867209,KROGER CO,INDIANAPOLIS,13.983639
5512,NASHVILLE,KROGER CO,2549,2.9662609,KROGER CO,NASHVILLE,107.42994
5527,ROANOKE (NEW),KROGER CO,4077,2.467746,KROGER CO,ROANOKE (NEW),17.092157
5531,DETROIT,KROGER CO,3483,2.9801891,KROGER CO,DETROIT,13.090185
5534,INDIANAPOLIS,KROGER CO,3709,2.3890541,KROGER CO,INDIANAPOLIS,20.394169
5540,NASHVILLE,KROGER CO,2428,2.8974459,KROGER CO,NASHVILLE,14.634313
5555,ROANOKE (NEW),KROGER CO,3791,2.4666309,KROGER CO,ROANOKE (NEW),15.961008
